formula,A,B,X,nA,nB,nX,chi_A,chi_B,chi_X,chi_diff,rX,rA,rB,delta_chi_AX,delta_chi_BX,delta_chi_AO,delta_chi_BO,rA_rB_ratio,rB_rX_ratio,rA_rX_ratio,chi_AX_ratio,chi_BX_ratio,HOMO_A,HOMO_B,HOMO_X,LUMO_A,LUMO_B,LUMO_X,EA_A,EA_B,EA_X,IP_A,IP_B,IP_X,rS_A,rS_B,rS_X,rP_A,rP_B,rP_X,rD_A,rD_B,rD_X,t,tau,t_jess,t_sisso_14,t_sisso_82,t_sisso_11,t_sisso_12,t_sisso_88,t_sisso_17,bandgap,bandgap_sigma
YbScS3,Sc,Yb,S,3.0,3.0,-2.0,1.36,1.1,2.58,1.0559999999999998,184.4,87.0,102.0,-1.22,-1.48,-2.08,-2.34,0.8529411764705882,0.5531453362255965,0.4718004338394794,0.5865384615384615,0.6324786324786326,-3.2357286599999986,-3.076992080000003,-7.00838179000003,-3.235728771077069,-1.0944533775707237,0.8145175879610062,0.2753302914535808,0.4767999173605045,-2.847077729734469,6.884657007341072,6.531525574217345,11.769320157021456,165.06,173.83,74.72999999999999,217.74,248.9,84.92999999999999,58.09,112.51,273.21,0.6700742452139515,-23.27884118555392,0.6214033118622623,1.6321350769762843,1.2373294574027331,0.7918853883281686,2.5136208714809665,0.1374339519436498,-0.5515066778266642,1.9826841354370117,0.12387089431285858
YbScSe3,Sc,Yb,Se,3.0,3.0,-2.0,1.36,1.1,2.55,1.038,198.14,87.0,102.0,-1.1899999999999995,-1.4499999999999995,-2.08,-2.34,0.8529411764705882,0.5147875239729485,0.4390834763298678,0.5721153846153845,0.6196581196581196,-3.2357286599999986,-3.076992080000003,-6.510488250000024,-3.235728771077069,-1.0944533775707237,-0.2111875472497096,0.2753302914535808,0.4767999173605045,-2.730814399751447,6.884657007341072,6.531525574217345,10.84576444731508,165.06,173.83,79.97,217.74,248.9,95.78,58.09,112.51,23.97,0.6717696257624565,-23.14413530320098,0.6202286803375784,1.5430704278023173,1.21247949364431,0.7520960814575012,2.6331940937110767,0.1102571062808763,-0.5603580278663667,1.349144458770752,0.10368307679891586
YbTlS3,Tl,Yb,S,3.0,3.0,-2.0,1.62,1.1,2.58,1.004,184.4,121.38,102.0,-0.96,-1.48,-1.82,-2.34,1.19,0.5531453362255965,0.6582429501084598,0.5274725274725275,0.6324786324786326,-2.36925177,-3.076992080000003,-7.00838179000003,-2.3692518513323906,-1.0944533775707237,0.8145175879610062,-0.1395649868243635,0.4767999173605045,-2.847077729734469,5.166986943295928,6.531525574217345,11.769320157021456,109.74,173.83,74.72999999999999,154.46,248.9,84.92999999999999,59.04,112.51,273.21,0.7549569001529922,13.330591793402686,0.6296165653785571,1.3053743209547304,1.095558325063885,0.980329205821742,1.550481328514864,0.7741125120407681,0.2537786649359185,1.9919109344482422,0.11432309448719025
YbTlSe3,Tl,Yb,Se,3.0,3.0,-2.0,1.62,1.1,2.55,0.986,198.14,121.38,102.0,-0.9299999999999996,-1.4499999999999995,-1.82,-2.34,1.19,0.5147875239729485,0.6125971535278086,0.5109890109890108,0.6196581196581196,-2.36925177,-3.076992080000003,-6.510488250000024,-2.3692518513323906,-1.0944533775707237,-0.2111875472497096,-0.1395649868243635,0.4767999173605045,-2.730814399751447,5.166986943295928,6.531525574217345,10.84576444731508,109.74,173.83,79.97,154.46,248.9,95.78,59.04,112.51,23.97,0.7527664684843238,13.465297675755624,0.6207542208092404,1.23832633062104,1.0861626229786103,0.9916144978153444,1.6253217367268722,0.8121830500255688,0.2549214811099893,1.2671685218811035,0.1296169012784958
YbVS3,V,Yb,S,3.0,3.0,-2.0,1.63,1.1,2.58,1.002,184.4,72.0,102.0,-0.9500000000000002,-1.48,-1.81,-2.34,0.7058823529411765,0.5531453362255965,0.3904555314533622,0.5248618784530388,0.6324786324786326,-4.348428499999998,-3.076992080000003,-7.00838179000003,-4.348428649274164,-1.0944533775707237,0.8145175879610062,-0.78074486180114,0.4767999173605045,-2.847077729734469,7.169663669121636,6.531525574217345,11.769320157021456,148.18,173.83,74.72999999999999,205.66,248.9,84.92999999999999,47.59,112.51,273.21,0.6330399280503212,-13.271991369723658,0.5253276691264239,1.785525796290656,1.0117381087586947,1.1703693876052252,2.765949753068492,0.5718828969566082,-2.431002511151686,1.449568510055542,0.14848126471042633
YbVSe3,V,Yb,Se,3.0,3.0,-2.0,1.63,1.1,2.55,0.984,198.14,72.0,102.0,-0.92,-1.4499999999999995,-1.81,-2.34,0.7058823529411765,0.5147875239729485,0.3633794286867871,0.5082872928176795,0.6196581196581196,-4.348428499999998,-3.076992080000003,-6.510488250000024,-4.348428649274164,-1.0944533775707237,-0.2111875472497096,-0.78074486180114,0.4767999173605045,-2.730814399751447,7.169663669121636,6.531525574217345,10.84576444731508,148.18,173.83,79.97,205.66,248.9,95.78,47.59,112.51,23.97,0.6364306891473311,-13.137285487370718,0.5220453372438082,1.6932788762512734,0.9865049456036126,1.1305800807345578,2.918425274149177,0.5508965398188227,-2.516668461322754,0.9599774479866028,0.14927665889263153
YbRhS3,Rh,Yb,S,3.0,3.0,-2.0,2.28,1.1,2.58,0.8720000000000003,184.4,66.5,102.0,-0.3000000000000002,-1.48,-1.16,-2.34,0.6519607843137255,0.5531453362255965,0.3606290672451193,0.2586206896551726,0.6324786324786326,-3.3722443599999976,-3.076992080000003,-7.00838179000003,-3.3722444757634187,-1.0944533775707237,0.8145175879610062,-0.8612050155585504,0.4767999173605045,-2.847077729734469,8.367325920243628,6.531525574217345,11.769320157021456,145.95,173.83,74.72999999999999,217.77,248.9,84.92999999999999,61.38,112.51,273.21,0.6194606784236568,-11.764423256098258,0.2532976446024041,1.847789596341288,0.9189458427690942,1.3292977303137188,2.8983068014302016,0.6469863662628403,-4.487376492150162,1.4097671508789062,0.12165705114603043
YbRhSe3,Rh,Yb,Se,3.0,3.0,-2.0,2.28,1.1,2.55,0.854,198.14,66.5,102.0,-0.27,-1.4499999999999995,-1.16,-2.34,0.6519607843137255,0.5147875239729485,0.3356212778843242,0.2327586206896551,0.6196581196581196,-3.3722443599999976,-3.076992080000003,-6.510488250000024,-3.3722444757634187,-1.0944533775707237,-0.2111875472497096,-0.8612050155585504,0.4767999173605045,-2.730814399751447,8.367325920243628,6.531525574217345,10.84576444731508,145.95,173.83,79.97,217.77,248.9,95.78,61.38,112.51,23.97,0.6234730790551185,-11.62971737374532,0.2341916119780166,1.7551622595650336,0.8935721731685704,1.2895084234430514,3.066565530530937,0.6285994428757853,-4.732299450042503,0.7352126836776733,0.10929106175899506
YbMoS3,Mo,Yb,S,3.0,3.0,-2.0,2.16,1.1,2.58,0.8960000000000001,184.4,122.8,102.0,-0.4199999999999999,-1.48,-1.2799999999999998,-2.34,1.203921568627451,0.5531453362255965,0.6659436008676789,0.328125,0.6324786324786326,-4.274195439999998,-3.076992080000003,-7.00838179000003,-4.274195586725868,-1.0944533775707237,0.8145175879610062,-1.5291146854901538,0.4767999173605045,-2.847077729734469,6.943164897341698,6.531525574217345,11.769320157021456,154.49,173.83,74.72999999999999,220.52,248.9,84.92999999999999,72.79,112.51,273.21,0.7584628155111494,12.269438782868022,0.3934846152261178,1.2913168170555254,1.0719671999459686,1.0035909964324077,1.4980213934343978,0.9121327958693978,0.263811210696637,1.380711317062378,0.2094942033290863
YbMoSe3,Mo,Yb,Se,3.0,3.0,-2.0,2.16,1.1,2.55,0.8779999999999998,198.14,122.8,102.0,-0.3899999999999997,-1.4499999999999995,-1.2799999999999998,-2.34,1.203921568627451,0.5147875239729485,0.6197638033713536,0.3046874999999998,0.6196581196581196,-4.274195439999998,-3.076992080000003,-6.510488250000024,-4.274195586725868,-1.0944533775707237,-0.2111875472497096,-1.5291146854901538,0.4767999173605045,-2.730814399751447,6.943164897341698,6.531525574217345,10.84576444731508,154.49,173.83,79.97,220.52,248.9,95.78,72.79,112.51,23.97,0.7561118878172224,12.40414466522096,0.3717821707015069,1.2256989270865557,1.063675775901593,1.0148762884260103,1.5715528319960816,0.9505838039615772,0.2649383542825663,0.7260148525238037,0.21427908539772034
TbYbS3,Tb,Yb,S,3.0,3.0,-2.0,1.1,1.1,2.58,1.1080000000000003,184.4,151.0,102.0,-1.48,-1.48,-2.34,-2.34,1.4803921568627452,0.5531453362255965,0.8188720173535792,0.6324786324786326,0.6324786324786326,-3.0839381900000022,-3.076992080000003,-7.00838179000003,-1.3025399247139844,-1.0944533775707237,0.8145175879610062,0.4848213986217848,0.4767999173605045,-2.847077729734469,6.119534423052706,6.531525574217345,11.769320157021456,29.39,173.83,74.72999999999999,257.89,248.9,84.92999999999999,112.45,112.51,273.21,0.8280873317787744,4.128508341305779,0.8280873317787744,0.9837599043353296,0.6277243220026447,1.4170366386361724,0.5974163186137693,1.2337011584431743,0.3620373439464053,2.1172637939453125,0.08896809071302414
TbYbSe3,Tb,Yb,Se,3.0,3.0,-2.0,1.1,1.1,2.55,1.09,198.14,151.0,102.0,-1.4499999999999995,-1.4499999999999995,-2.34,-2.34,1.4803921568627452,0.5147875239729485,0.7620874129403452,0.6196581196581196,0.6196581196581196,-3.0839381900000022,-3.076992080000003,-6.510488250000024,-1.3025399247139844,-1.0944533775707237,-0.2111875472497096,0.4848213986217848,0.4767999173605045,-2.730814399751447,6.119534423052706,6.531525574217345,10.84576444731508,29.39,173.83,79.97,257.89,248.9,95.78,112.45,112.51,23.97,0.8225490886536581,4.2632142236587205,0.8225490886536581,0.956752424489543,0.641362926657805,1.428321930629775,0.6500518838445648,1.2789144880830488,0.3624201796843744,1.4907768964767456,0.08741292357444763
YbUS3,U,Yb,S,3.0,3.0,-2.0,1.38,1.1,2.58,1.052,184.4,153.0,102.0,-1.2000000000000002,-1.48,-2.06,-2.34,1.5,0.5531453362255965,0.8297180043383948,0.5825242718446603,0.6324786324786326,-1.99527278,-3.076992080000003,-7.00838179000003,-1.9952728484943232,-1.0944533775707237,0.8145175879610062,0.546861732757815,0.4767999173605045,-2.847077729734469,5.590257855882314,6.531525574217345,11.769320157021456,187.98,173.83,74.72999999999999,241.76,248.9,84.92999999999999,131.23,112.51,273.21,0.833025240733925,3.906208717948844,0.7672313290412167,0.95933917112902,0.5977208433229036,1.4433528077911948,0.5419787700710379,1.3236632416094536,0.3646074297763268,1.6831135749816895,0.14974217116832733
YbUSe3,U,Yb,Se,3.0,3.0,-2.0,1.38,1.1,2.55,1.034,198.14,153.0,102.0,-1.17,-1.4499999999999995,-2.06,-2.34,1.5,0.5147875239729485,0.7721812859594227,0.5679611650485437,0.6196581196581196,-1.99527278,-3.076992080000003,-6.510488250000024,-1.9952728484943232,-1.0944533775707237,-0.2111875472497096,0.546861732757815,0.4767999173605045,-2.730814399751447,5.590257855882314,6.531525574217345,10.84576444731508,187.98,173.83,79.97,241.76,248.9,95.78,131.23,112.51,23.97,0.8272609468690081,4.040914600301785,0.7582440643916876,0.9358673710830644,0.6129147691624283,1.4546380997847972,0.5934248793870174,1.3693069988063362,0.3649343730103521,1.101017713546753,0.13829649984836578
YbGaS3,Ga,Yb,S,3.0,3.0,-2.0,1.81,1.1,2.58,0.966,184.4,74.0,102.0,-0.77,-1.48,-1.63,-2.34,0.7254901960784313,0.5531453362255965,0.4013015184381778,0.4723926380368098,0.6324786324786326,-2.578899599999997,-3.076992080000003,-7.00838179000003,-2.578899688529241,-1.0944533775707237,0.8145175879610062,-0.243516502355647,0.4767999173605045,-2.847077729734469,5.688972625290866,6.531525574217345,11.769320157021456,100.27,173.83,74.72999999999999,134.39,248.9,84.92999999999999,28.23,112.51,273.21,0.637977837005472,-13.974388800611932,0.4764999447506464,1.7638731471741451,1.0439836628142103,1.1155714392289964,2.724129508037388,0.4651639230386375,-1.987599190051217,2.3403029441833496,0.06422172486782074
YbGaSe3,Ga,Yb,Se,3.0,3.0,-2.0,1.81,1.1,2.55,0.948,198.14,74.0,102.0,-0.7399999999999998,-1.4499999999999995,-1.63,-2.34,0.7254901960784313,0.5147875239729485,0.3734733017058645,0.4539877300613495,0.6196581196581196,-2.578899599999997,-3.076992080000003,-6.510488250000024,-2.578899688529241,-1.0944533775707237,-0.2111875472497096,-0.243516502355647,0.4767999173605045,-2.730814399751447,5.688972625290866,6.531525574217345,10.84576444731508,100.27,173.83,79.97,134.39,248.9,95.78,28.23,112.51,23.97,0.6411425473626812,-13.83968291825899,0.4697281298977019,1.6718631519744998,1.0188015929120162,1.075782132358329,2.8714473714604143,0.4432812900443723,-2.049126356213848,1.9746766090393066,0.06522747874259949
YbAlS3,Al,Yb,S,3.0,3.0,-2.0,1.61,1.1,2.58,1.006,184.4,69.0,102.0,-0.97,-1.48,-1.83,-2.34,0.6764705882352942,0.5531453362255965,0.3741865509761388,0.5300546448087432,0.6324786324786326,-2.712046639999999,-3.076992080000003,-7.00838179000003,-2.7120467330999567,-1.0944533775707237,0.8145175879610062,-0.3481498809512196,0.4767999173605045,-2.847077729734469,5.763264318842405,6.531525574217345,11.769320157021456,110.43,173.83,74.72999999999999,139.64,248.9,84.92999999999999,999.99,112.51,273.21,0.6256330646175952,-12.384243567590628,0.5243176525140368,1.8189515870478148,0.9619086245387968,1.255488616442817,2.834742795654527,0.6857327125510679,-3.3480916375146066,2.038524627685547,0.14473377168178558
YbAlSe3,Al,Yb,Se,3.0,3.0,-2.0,1.61,1.1,2.55,0.988,198.14,69.0,102.0,-0.9399999999999996,-1.4499999999999995,-1.83,-2.34,0.6764705882352942,0.5147875239729485,0.348238619158171,0.5136612021857923,0.6196581196581196,-2.712046639999999,-3.076992080000003,-6.510488250000024,-2.7120467330999567,-1.0944533775707237,-0.2111875472497096,-0.3481498809512196,0.4767999173605045,-2.730814399751447,5.763264318842405,6.531525574217345,10.84576444731508,110.43,173.83,79.97,139.64,248.9,95.78,999.99,112.51,23.97,0.6293629018243061,-12.249537685237687,0.5217059125128108,1.7264490311294762,0.9365988215043828,1.2156993095721496,2.995515418184488,0.6661385664720896,-3.495163203571667,1.6717445850372314,0.14240911602973938
YbFeS3,Fe,Yb,S,3.0,3.0,-2.0,1.83,1.1,2.58,0.9620000000000002,184.4,77.76,102.0,-0.75,-1.48,-1.61,-2.34,0.7623529411764707,0.5531453362255965,0.4216919739696312,0.4658385093167702,0.6324786324786326,-4.431945739999999,-3.076992080000003,-7.00838179000003,-0.812293287884647,-1.0944533775707237,0.8145175879610062,-1.3037382507616442,0.4767999173605045,-2.847077729734469,7.470426106445764,6.531525574217345,11.769320157021456,133.01,173.83,74.72999999999999,193.65,248.9,84.92999999999999,38.15,112.51,273.21,0.6472611058411554,-15.6207378889394,0.4767262215675791,1.724341294986789,1.1026572999129391,1.0164473053329683,2.6531988600482417,0.3332402096998446,-1.3798654411116105,1.082651138305664,0.09778560698032379
YbFeSe3,Fe,Yb,Se,3.0,3.0,-2.0,1.83,1.1,2.55,0.9439999999999998,198.14,77.76,102.0,-0.7199999999999998,-1.4499999999999995,-1.61,-2.34,0.7623529411764707,0.5147875239729485,0.3924497829817301,0.4472049689440993,0.6196581196581196,-4.431945739999999,-3.076992080000003,-6.510488250000024,-0.812293287884647,-1.0944533775707237,-0.2111875472497096,-1.3037382507616442,0.4767999173605045,-2.730814399751447,7.470426106445764,6.531525574217345,10.84576444731508,133.01,173.83,79.97,193.65,248.9,95.78,38.15,112.51,23.97,0.6500008408075393,-15.48603200658646,0.4691031983690478,1.6329266117020442,1.077571285326174,0.976657998462301,2.7915385786597904,0.309736301263011,-1.414250649842271,0.5295233726501465,0.10373435169458389
YbCrS3,Cr,Yb,S,3.0,3.0,-2.0,1.66,1.1,2.58,0.996,184.4,70.5,102.0,-0.9200000000000002,-1.48,-1.78,-2.34,0.6911764705882353,0.5531453362255965,0.3823210412147505,0.5168539325842697,0.6324786324786326,-4.38888821,-3.076992080000003,-7.00838179000003,-4.388888360663078,-1.0944533775707237,0.8145175879610062,-1.078476583023451,0.4767999173605045,-2.847077729734469,7.228119012129165,6.531525574217345,11.769320157021456,142.45999999999998,173.83,74.72999999999999,198.93,248.9,84.92999999999999,43.95,112.51,273.21,0.6293364963339583,-12.805999268318567,0.5142862167126273,1.802088188128928,0.9870497646603116,1.21247620600089,2.799388069638981,0.620223453129392,-2.84345726517116,1.0144844055175781,0.09521528333425522
YbCrSe3,Cr,Yb,Se,3.0,3.0,-2.0,1.66,1.1,2.55,0.9779999999999998,198.14,70.5,102.0,-0.8899999999999999,-1.4499999999999995,-1.78,-2.34,0.6911764705882353,0.5147875239729485,0.3558090239224791,0.4999999999999999,0.6196581196581196,-4.38888821,-3.076992080000003,-6.510488250000024,-4.388888360663078,-1.0944533775707237,-0.2111875472497096,-1.078476583023451,0.4767999173605045,-2.730814399751447,7.228119012129165,6.531525574217345,10.84576444731508,142.45999999999998,173.83,79.97,198.93,248.9,95.78,43.95,112.51,23.97,0.6328967954858186,-12.671293385965626,0.510682241874764,1.7096987310219227,0.9617782815655632,1.1726868991302226,2.9559238744076097,0.5999257955841912,-2.9548282843479345,0.5658841133117676,0.1265304535627365
YbInS3,In,Yb,S,3.0,3.0,-2.0,1.78,1.1,2.58,0.972,184.4,134.0,102.0,-0.8,-1.48,-1.66,-2.34,1.3137254901960784,0.5531453362255965,0.7266811279826464,0.4819277108433735,0.6324786324786326,-2.5178859200000034,-3.076992080000003,-7.00838179000003,-2.517886006434747,-1.0944533775707237,0.8145175879610062,-0.1678385307595446,0.4767999173605045,-2.847077729734469,5.364511578154709,6.531525574217345,11.769320157021456,114.07,173.83,74.72999999999999,151.32,248.9,84.92999999999999,49.29,112.51,273.21,0.7861151056599933,7.251424307457596,0.5989936005354557,1.17636960836231,0.8903502087356119,1.1781565649081465,1.1106637792107503,1.0614167389698443,0.321195212929495,1.9230393171310425,0.12776516377925873
YbInSe3,In,Yb,Se,3.0,3.0,-2.0,1.78,1.1,2.55,0.954,198.14,134.0,102.0,-0.7699999999999998,-1.4499999999999995,-1.66,-2.34,1.3137254901960784,0.5147875239729485,0.6762894922781871,0.4638554216867468,0.6196581196581196,-2.5178859200000034,-3.076992080000003,-6.510488250000024,-2.517886006434747,-1.0944533775707237,-0.2111875472497096,-0.1678385307595446,0.4767999173605045,-2.730814399751447,5.364511578154709,6.531525574217345,10.84576444731508,114.07,173.83,79.97,151.32,248.9,95.78,49.29,112.51,23.97,0.7824982938231827,7.386130189810538,0.5857521503159994,1.123684734505112,0.890768583323676,1.189441856901749,1.1748432803909383,1.1027229434522836,0.3220731670864784,1.238202452659607,0.1178620457649231
YbMnS3,Mn,Yb,S,3.0,3.0,-2.0,1.55,1.1,2.58,1.018,184.4,103.08,102.0,-1.03,-1.48,-1.89,-2.34,1.0105882352941176,0.5531453362255965,0.559002169197397,0.544973544973545,0.6324786324786326,-4.411136790000002,-3.076992080000003,-7.00838179000003,-0.936468712147378,-1.0944533775707237,0.8145175879610062,-1.152247272554489,0.4767999173605045,-2.847077729734469,7.312724883033412,6.531525574217345,11.769320157021456,40.830000000000005,173.83,74.72999999999999,205.42,248.9,84.92999999999999,137.51,112.51,273.21,0.7097750332133633,280.6543978049877,0.611575784731463,1.4800813566418902,1.4131144157228333,0.6534877365746522,2.310449442552072,0.3383103456475647,0.0226923136816334,1.7722115516662598,0.08856866508722305
YbMnSe3,Mn,Yb,Se,3.0,3.0,-2.0,1.55,1.1,2.55,1.0,198.14,103.08,102.0,-0.9999999999999998,-1.4499999999999995,-1.89,-2.34,1.0105882352941176,0.5147875239729485,0.5202382154032502,0.529100529100529,0.6196581196581196,-4.411136790000002,-3.076992080000003,-6.510488250000024,-0.936468712147378,-1.0944533775707237,-0.2111875472497096,-1.152247272554489,0.4767999173605045,-2.730814399751447,7.312724883033412,6.531525574217345,10.84576444731508,40.830000000000005,173.83,79.97,205.42,248.9,95.78,137.51,112.51,23.97,0.7096529658138708,280.7891036873406,0.6059434190857353,1.3984793619759572,1.389487524800626,0.6647730285682548,2.40538615882096,0.3710350609060964,0.0228884746869627,1.125185251235962,0.09786828607320786
SmGdS3,Gd,Sm,S,3.0,3.0,-2.0,1.2,1.17,2.58,1.074,184.4,152.0,150.0,-1.38,-1.41,-2.24,-2.27,1.0133333333333334,0.8134490238611713,0.824295010845987,0.6160714285714286,0.6211453744493393,-2.8746634,-2.519165209999997,-7.00838179000003,-1.3761398572405408,-2.5191652964786626,0.8145175879610062,1.325343534503421,0.530550865217543,-2.847077729734469,6.0569064659121885,5.94376524505028,11.769320157021456,30.32,194.74,74.72999999999999,202.1,267.86,84.92999999999999,111.28,115.12,273.21,0.71133768057362,221.74597788569963,0.7055269814351957,1.87787047679852,1.5610612749570925,0.9868932582395108,1.986871238347952,0.0081785089206054,0.0285533880298323,2.0488502979278564,0.10480117052793503
SmGdSe3,Gd,Sm,Se,3.0,3.0,-2.0,1.2,1.17,2.55,1.0559999999999998,198.14,152.0,150.0,-1.35,-1.38,-2.24,-2.27,1.0133333333333334,0.7570404764308065,0.767134349449884,0.6026785714285713,0.6079295154185022,-2.8746634,-2.519165209999997,-6.510488250000024,-1.3761398572405408,-2.5191652964786626,-0.2111875472497096,1.325343534503421,0.530550865217543,-2.730814399751447,6.0569064659121885,5.94376524505028,10.84576444731508,30.32,194.74,79.97,202.1,267.86,95.78,111.28,115.12,23.97,0.7111707704684509,221.83757788569963,0.7050280881536515,1.8165152621159515,1.527866443575805,0.8896078124018342,2.020857427759692,0.0586169446284925,0.0288190821642414,1.4468421936035156,0.09521131217479706
GdYS3,Gd,Y,S,3.0,3.0,-2.0,1.2,1.22,2.58,1.064,184.4,152.0,101.0,-1.38,-1.36,-2.24,-2.22,1.504950495049505,0.5477223427331886,0.824295010845987,0.6160714285714286,0.6126126126126127,-2.8746634,-2.518776380000004,-7.00838179000003,-1.3761398572405408,-2.5187764664653174,0.8145175879610062,1.325343534503421,0.1564045493718278,-2.847077729734469,6.0569064659121885,6.250735714575128,11.769320157021456,30.32,178.5,74.72999999999999,202.1,235.81,84.92999999999999,111.28,94.26,273.21,0.8334664344212283,3.870980466693452,0.83817219291389,0.9509023372875588,0.5924922873809482,1.451385076486263,0.53460022545498,1.3095242757425174,0.3657274737258218,2.118108034133911,0.11952488869428635
GdYSe3,Gd,Y,Se,3.0,3.0,-2.0,1.2,1.22,2.55,1.046,198.14,152.0,101.0,-1.35,-1.3299999999999998,-2.24,-2.22,1.504950495049505,0.5097405874634098,0.767134349449884,0.6026785714285713,0.5990990990990991,-2.8746634,-2.518776380000004,-6.510488250000024,-1.3761398572405408,-2.5187764664653174,-0.2111875472497096,1.325343534503421,0.1564045493718278,-2.730814399751447,6.0569064659121885,6.250735714575128,10.84576444731508,30.32,178.5,79.97,202.1,235.81,95.78,111.28,94.26,23.97,0.8276626062408454,4.007020070653848,0.8326076902872628,0.9264007069261616,0.607665973617336,1.462898086643986,0.587013207027306,1.355788542182155,0.366218401066581,1.3981760740280151,0.09535068273544312
GdDyS3,Gd,Dy,S,3.0,3.0,-2.0,1.2,1.22,2.58,1.064,184.4,152.0,103.0,-1.38,-1.36,-2.24,-2.22,1.4757281553398058,0.5585683297180043,0.824295010845987,0.6160714285714286,0.6126126126126127,-2.8746634,-3.164901719999999,-7.00838179000003,-1.3761398572405408,-1.1732693202763391,0.8145175879610062,1.325343534503421,0.4711191951556382,-2.847077729734469,6.0569064659121885,6.187951074411365,11.769320157021456,30.32,28.52,74.72999999999999,202.1,256.01,84.92999999999999,111.28,111.98,273.21,0.8276663896444625,4.166796543385083,0.8323394010355748,0.992202782645566,0.632864606659288,1.4093343136043115,0.6042716266049242,1.247061871426535,0.3620282942252487,2.17061448097229,0.1453731805086136
GdDySe3,Gd,Dy,Se,3.0,3.0,-2.0,1.2,1.22,2.55,1.046,198.14,152.0,103.0,-1.35,-1.3299999999999998,-2.24,-2.22,1.4757281553398058,0.5198344604824872,0.767134349449884,0.6026785714285713,0.5990990990990991,-2.8746634,-3.164901719999999,-6.510488250000024,-1.3761398572405408,-1.1732693202763391,-0.2111875472497096,1.325343534503421,0.4711191951556382,-2.730814399751447,6.0569064659121885,6.187951074411365,10.84576444731508,30.32,28.52,79.97,202.1,256.01,95.78,111.28,111.98,23.97,0.8221657436105682,4.30019460163751,0.8270779852312273,0.9661969243526928,0.6465149384507194,1.4203833749669283,0.6559324942115126,1.29335626808884,0.3626094229153161,1.3599196672439575,0.09098536521196365
GdHoS3,Gd,Ho,S,3.0,3.0,-2.0,1.2,1.23,2.58,1.062,184.4,152.0,104.0,-1.38,-1.35,-2.24,-2.21,1.4615384615384617,0.5639913232104121,0.824295010845987,0.6160714285714286,0.6108597285067874,-2.8746634,-3.2008237100000025,-7.00838179000003,-1.3761398572405408,-1.1351101489664033,0.8145175879610062,1.325343534503421,0.3636387404670252,-2.847077729734469,6.0569064659121885,6.258815168820546,11.769320157021456,30.32,27.71,74.72999999999999,202.1,111.73,84.92999999999999,111.28,256.24,273.21,0.8247965339244748,4.327056620642726,0.8318334884797827,1.0127106805421189,0.6529854201132599,1.388670560325491,0.6386803528325429,1.2167512148733974,0.3600137523405436,2.109424352645874,0.1441088616847992
GdHoSe3,Gd,Ho,Se,3.0,3.0,-2.0,1.2,1.23,2.55,1.0439999999999998,198.14,152.0,104.0,-1.35,-1.3199999999999998,-2.24,-2.21,1.4615384615384617,0.5248813969920259,0.767134349449884,0.6026785714285713,0.5972850678733032,-2.8746634,-3.2008237100000025,-6.510488250000024,-1.3761398572405408,-1.1351101489664033,-0.2111875472497096,1.325343534503421,0.3636387404670252,-2.730814399751447,6.0569064659121885,6.258815168820546,10.84576444731508,30.32,27.71,79.97,202.1,111.73,95.78,111.28,256.24,23.97,0.8194446019424324,4.459172005258111,0.8268442133033165,0.9859527082835068,0.6658612435813276,1.3994748161896693,0.6899651634562618,1.2631444296666046,0.3606574535915658,1.3497449159622192,0.08951621502637863
GdErS3,Gd,Er,S,3.0,3.0,-2.0,1.2,1.24,2.58,1.06,184.4,152.0,104.0,-1.38,-1.34,-2.24,-2.2,1.4615384615384617,0.5639913232104121,0.824295010845987,0.6160714285714286,0.6090909090909091,-2.8746634,-3.1956924299999976,-7.00838179000003,-1.3761398572405408,-1.116046528311978,0.8145175879610062,1.325343534503421,0.3640982624916961,-2.847077729734469,6.0569064659121885,6.339470940626883,11.769320157021456,30.32,26.96,74.72999999999999,202.1,255.11,84.92999999999999,111.28,111.71,273.21,0.8247965339244748,4.327056620642726,0.8342491594465303,1.0127106805421189,0.6529854201132599,1.388670560325491,0.6386803528325429,1.2173000006017172,0.3600911421311221,2.2424161434173584,0.09885355085134506
GdErSe3,Gd,Er,Se,3.0,3.0,-2.0,1.2,1.24,2.55,1.0419999999999998,198.14,152.0,104.0,-1.35,-1.3099999999999998,-2.24,-2.2,1.4615384615384617,0.5248813969920259,0.767134349449884,0.6026785714285713,0.5954545454545453,-2.8746634,-3.1956924299999976,-6.510488250000024,-1.3761398572405408,-1.116046528311978,-0.2111875472497096,1.325343534503421,0.3640982624916961,-2.730814399751447,6.0569064659121885,6.339470940626883,10.84576444731508,30.32,26.96,79.97,202.1,255.11,95.78,111.28,111.71,23.97,0.8194446019424324,4.459172005258111,0.8293860645341548,0.9859527082835068,0.6658612435813276,1.399474816189669,0.6899651634562618,1.2637742770499203,0.3607531375041553,1.4715063571929932,0.0919438824057579
