Unnamed: 0,A,B,X,nA,nB,nX,chi_A,chi_B,chi_X,chi_diff,rX,rA,rB,delta_chi_AX,delta_chi_BX,delta_chi_AO,delta_chi_BO,rA_rB_ratio,rB_rX_ratio,rA_rX_ratio,chi_AX_ratio,chi_BX_ratio,HOMO_A,HOMO_B,HOMO_X,LUMO_A,LUMO_B,LUMO_X,EA_A,EA_B,EA_X,IP_A,IP_B,IP_X,rS_A,rS_B,rS_X,rP_A,rP_B,rP_X,rD_A,rD_B,rD_X,t_sisso,t,tau,t_jess
GdInS3,Gd,In,S,3.0,3.0,-2.0,1.2,1.78,2.58,0.952,184.4,152.0,92.0,-1.38,-0.8,-2.24,-1.66,1.6521739130434785,0.4989154013015184,0.824295010845987,0.6160714285714286,0.4819277108433735,-2.8746633999999998,-2.5178859200000034,-7.00838179000003,-1.3761398572405408,-2.517886006434747,0.8145175879610062,1.325343534503421,-0.1678385307595446,-2.847077729734469,6.0569064659121885,5.364511578154709,11.769320157021456,30.32,114.07,74.72999999999999,202.1,151.32,84.92999999999999,111.28,49.29,273.21,0.4145620946681438,0.8606053559472451,2.876089048710652,1.1001533199798823
SmYS3,Sm,Y,S,3.0,3.0,-2.0,1.17,1.22,2.58,1.07,184.4,164.0,101.0,-1.41,-1.36,-2.27,-2.22,1.623762376237624,0.5477223427331886,0.8893709327548807,0.6211453744493393,0.6126126126126127,-2.519165209999997,-2.518776380000004,-7.00838179000003,-2.5191652964786626,-2.5187764664653174,0.8145175879610062,0.530550865217543,0.1564045493718278,-2.847077729734469,5.94376524505028,6.250735714575128,11.769320157021456,194.74,178.5,74.72999999999999,267.86,235.81,84.92999999999999,115.12,94.26,273.21,0.415786922090671,0.863197698431498,2.874898262513081,0.8752207293438308
SmYSe3,Sm,Y,Se,3.0,3.0,-2.0,1.17,1.22,2.55,1.052,198.14,164.0,101.0,-1.38,-1.3299999999999998,-2.27,-2.22,1.623762376237624,0.5097405874634098,0.8276975875643485,0.6079295154185022,0.5990990990990991,-2.519165209999997,-2.518776380000004,-6.510488250000024,-2.5191652964786626,-2.5187764664653174,-0.2111875472497096,0.530550865217543,0.1564045493718278,-2.730814399751447,5.94376524505028,6.250735714575128,10.84576444731508,194.74,178.5,79.97,267.86,235.81,95.78,115.12,94.26,23.97,0.4402452879497956,0.8560282636204368,3.0109378664734776,0.8686456852795768
SmDyS3,Sm,Dy,S,3.0,3.0,-2.0,1.17,1.22,2.58,1.07,184.4,164.0,103.0,-1.41,-1.36,-2.27,-2.22,1.5922330097087378,0.5585683297180043,0.8893709327548807,0.6211453744493393,0.6126126126126127,-2.519165209999997,-3.164901719999999,-7.00838179000003,-2.5191652964786626,-1.1732693202763391,0.8145175879610062,0.530550865217543,0.4711191951556382,-2.847077729734469,5.94376524505028,6.187951074411365,11.769320157021456,194.74,28.52,74.72999999999999,267.86,256.01,84.92999999999999,115.12,111.98,273.21,0.4554534287669625,0.8571907555057394,3.059726965462291,0.8691301188403943
SmDySe3,Sm,Dy,Se,3.0,3.0,-2.0,1.17,1.22,2.55,1.052,198.14,164.0,103.0,-1.38,-1.3299999999999998,-2.27,-2.22,1.5922330097087378,0.5198344604824872,0.8276975875643485,0.6079295154185022,0.5990990990990991,-2.519165209999997,-3.164901719999999,-6.510488250000024,-2.5191652964786626,-1.1732693202763391,-0.2111875472497096,0.530550865217543,0.4711191951556382,-2.730814399751447,5.94376524505028,6.187951074411365,10.84576444731508,194.74,28.52,79.97,267.86,256.01,95.78,115.12,111.98,23.97,0.478482935148028,0.8503430124839526,3.1931250237147184,0.862876636430008
SmHoS3,Sm,Ho,S,3.0,3.0,-2.0,1.17,1.23,2.58,1.068,184.4,164.0,104.0,-1.41,-1.35,-2.27,-2.21,1.5769230769230769,0.5639913232104121,0.8893709327548807,0.6211453744493393,0.6108597285067874,-2.519165209999997,-3.2008237100000025,-7.00838179000003,-2.5191652964786626,-1.1351101489664033,0.8145175879610062,0.530550865217543,0.3636387404670252,-2.847077729734469,5.94376524505028,6.258815168820546,11.769320157021456,194.74,27.71,74.72999999999999,267.86,111.73,84.92999999999999,115.12,256.24,273.21,0.4752213359199099,0.8542185268111981,3.159516880564832,0.8686018441495754
SmErS3,Sm,Er,S,3.0,3.0,-2.0,1.17,1.24,2.58,1.066,184.4,164.0,104.0,-1.41,-1.34,-2.27,-2.2,1.5769230769230769,0.5639913232104121,0.8893709327548807,0.6211453744493393,0.6090909090909091,-2.519165209999997,-3.1956924299999976,-7.00838179000003,-2.5191652964786626,-1.116046528311978,0.8145175879610062,0.530550865217543,0.3640982624916961,-2.847077729734469,5.94376524505028,6.339470940626883,11.769320157021456,194.74,26.96,74.72999999999999,267.86,255.11,84.92999999999999,115.12,111.71,273.21,0.4752213359199099,0.8542185268111981,3.159516880564832,0.8711242915932462
SmTmS3,Sm,Tm,S,3.0,3.0,-2.0,1.17,1.25,2.58,1.064,184.4,164.0,100.0,-1.41,-1.33,-2.27,-2.19,1.64,0.5422993492407809,0.8893709327548807,0.6211453744493393,0.6073059360730594,-2.519165209999997,-3.153999099999999,-7.00838179000003,-2.5191652964786626,-1.0724057668138651,0.8145175879610062,0.530550865217543,0.5222435779285232,-2.847077729734469,5.94376524505028,6.424661898518719,11.769320157021456,194.74,176.24,74.72999999999999,267.86,254.47,84.92999999999999,115.12,111.95,273.21,0.3958839975926629,0.8662328520828042,2.7894970220493347,0.8859727812747147
SmTmSe3,Sm,Tm,Se,3.0,3.0,-2.0,1.17,1.25,2.55,1.046,198.14,164.0,100.0,-1.38,-1.2999999999999998,-2.27,-2.19,1.64,0.5046936509538711,0.8276975875643485,0.6079295154185022,0.593607305936073,-2.519165209999997,-3.153999099999999,-6.510488250000024,-2.5191652964786626,-1.0724057668138651,-0.2111875472497096,0.530550865217543,0.5222435779285232,-2.730814399751447,5.94376524505028,6.424661898518719,10.84576444731508,194.74,176.24,79.97,267.86,254.47,95.78,115.12,111.95,23.97,0.4210440864729503,0.858899492786669,2.926897022049334,0.879622516807818
SmLuS3,Sm,Lu,S,3.0,3.0,-2.0,1.17,1.27,2.58,1.0600000000000005,184.4,164.0,99.0,-1.41,-1.31,-2.27,-2.17,1.6565656565656566,0.5368763557483731,0.8893709327548807,0.6211453744493393,0.6036866359447005,-2.519165209999997,-1.7533157500000005,-7.00838179000003,-2.5191652964786626,-1.7533158101883548,0.8145175879610062,0.530550865217543,0.3090144625889975,-2.847077729734469,5.94376524505028,5.26002856955933,11.769320157021456,194.74,162.29,74.72999999999999,267.86,232.06,84.92999999999999,115.12,97.53,273.21,0.375931650193154,0.8692894253082198,2.7085513057338577,0.8944294497143492
SmLuSe3,Sm,Lu,Se,3.0,3.0,-2.0,1.17,1.27,2.55,1.0419999999999998,198.14,164.0,99.0,-1.38,-1.2799999999999998,-2.27,-2.17,1.6565656565656566,0.4996467144443323,0.8276975875643485,0.6079295154185022,0.5898617511520736,-2.519165209999997,-1.7533157500000005,-6.510488250000024,-2.5191652964786626,-1.7533158101883548,-0.2111875472497096,0.530550865217543,0.3090144625889975,-2.730814399751447,5.94376524505028,5.26002856955933,10.84576444731508,194.74,162.29,79.97,267.86,232.06,95.78,115.12,97.53,23.97,0.411984799667668,0.8617900477196523,2.8473391845217364,0.8881871134709772
SmScS3,Sm,Sc,S,3.0,3.0,-2.0,1.17,1.36,2.58,1.042,184.4,164.0,87.0,-1.41,-1.22,-2.27,-2.08,1.885057471264368,0.4718004338394794,0.8893709327548807,0.6211453744493393,0.5865384615384615,-2.519165209999997,-3.2357286599999986,-7.00838179000003,-2.5191652964786626,-3.235728771077069,0.8145175879610062,0.530550865217543,0.2753302914535808,-2.847077729734469,5.94376524505028,6.884657007341072,11.769320157021456,194.74,165.06,74.72999999999999,267.86,217.74,84.92999999999999,115.12,58.09,273.21,0.4560588223602955,0.9077252141943608,2.039957127962293,0.961282771787832
SmTlS3,Sm,Tl,S,3.0,3.0,-2.0,1.17,1.62,2.58,0.99,184.4,164.0,88.45,-1.41,-0.96,-2.27,-1.82,1.8541548897682305,0.4796637744034707,0.8893709327548807,0.6211453744493393,0.5274725274725275,-2.519165209999997,-2.36925177,-7.00838179000003,-2.5191652964786626,-2.3692518513323906,0.8145175879610062,0.530550865217543,-0.1395649868243635,-2.847077729734469,5.94376524505028,5.166986943295928,11.769320157021456,194.74,109.74,74.72999999999999,267.86,154.46,84.92999999999999,115.12,59.04,273.21,0.4373264095595629,0.9029013125612956,2.0938693750530697,1.0632458463173626
SmHfS3,Sm,Hf,S,2.0,4.0,-2.0,1.17,1.3,2.58,1.054,184.4,164.0,85.0,-1.41,-1.28,-2.27,-2.14,1.9294117647058824,0.4609544468546637,0.8893709327548807,0.6211453744493393,0.5981308411214954,-2.519165209999997,-2.693665829999998,-7.00838179000003,-2.5191652964786626,-2.693665922468976,0.8145175879610062,0.530550865217543,0.1845735353332302,-2.847077729734469,5.94376524505028,6.50368793830198,11.769320157021456,194.74,153.65,74.72999999999999,267.86,213.77,84.92999999999999,115.12,89.50999999999999,273.21,0.4825169265453031,0.9144640799270584,4.040888409987682,0.9496503010641196
SmZrS3,Sm,Zr,S,3.0,3.0,-2.0,1.17,1.33,2.58,1.048,184.4,164.0,85.0,-1.41,-1.25,-2.27,-2.11,1.9294117647058824,0.4609544468546637,0.8893709327548807,0.6211453744493393,0.5924170616113744,-2.519165209999997,-3.6022224400000007,-7.00838179000003,-2.5191652964786626,-3.602222563658176,0.8145175879610062,0.530550865217543,-0.2714066713124998,-2.847077729734469,5.94376524505028,7.139550537079975,11.769320157021456,194.74,166.94,74.72999999999999,267.86,222.0,84.92999999999999,115.12,84.44,273.21,0.4825169265453031,0.9144640799270584,1.9766267326285825,0.958809545089336
TbSmS3,Sm,Tb,S,3.0,3.0,-2.0,1.17,1.1,2.58,1.094,184.4,164.0,92.41,-1.41,-1.48,-2.27,-2.34,1.774699707823829,0.5011388286334056,0.8893709327548807,0.6211453744493393,0.6324786324786326,-2.519165209999997,-3.0839381900000022,-7.00838179000003,-2.5191652964786626,-1.3025399247139844,0.8145175879610062,0.530550865217543,0.4848213986217848,-2.847077729734469,5.94376524505028,6.119534423052706,11.769320157021456,194.74,29.39,74.72999999999999,267.86,257.89,84.92999999999999,115.12,112.45,273.21,0.3880231123108398,0.8899845494467306,2.2768519448460625,0.8740370944292604
TbSmSe3,Sm,Tb,Se,3.0,3.0,-2.0,1.17,1.1,2.55,1.0759999999999998,198.14,164.0,92.41,-1.38,-1.4499999999999995,-2.27,-2.34,1.774699707823829,0.4663874028464722,0.8276975875643485,0.6079295154185022,0.6196581196581196,-2.519165209999997,-3.0839381900000022,-6.510488250000024,-2.5191652964786626,-1.3025399247139844,-0.2111875472497096,0.530550865217543,0.4848213986217848,-2.730814399751447,5.94376524505028,6.119534423052706,10.84576444731508,194.74,29.39,79.97,267.86,257.89,95.78,115.12,112.45,23.97,0.4877429981436747,0.8813364129389692,2.425537152074717,0.8646548821699893
SmUS3,Sm,U,S,3.0,3.0,-2.0,1.17,1.38,2.58,1.038,184.4,164.0,99.0,-1.41,-1.2000000000000002,-2.27,-2.06,1.6565656565656566,0.5368763557483731,0.8893709327548807,0.6211453744493393,0.5825242718446603,-2.519165209999997,-1.9952727799999996,-7.00838179000003,-2.5191652964786626,-1.9952728484943232,0.8145175879610062,0.530550865217543,0.546861732757815,-2.847077729734469,5.94376524505028,5.590257855882314,11.769320157021456,194.74,187.98,74.72999999999999,267.86,241.76,84.92999999999999,115.12,131.23,273.21,0.375931650193154,0.8692894253082198,2.7085513057338577,0.9269229312592712
SmUSe3,Sm,U,Se,3.0,3.0,-2.0,1.17,1.38,2.55,1.02,198.14,164.0,99.0,-1.38,-1.17,-2.27,-2.06,1.6565656565656566,0.4996467144443323,0.8276975875643485,0.6079295154185022,0.5679611650485437,-2.519165209999997,-1.9952727799999996,-6.510488250000024,-2.5191652964786626,-1.9952728484943232,-0.2111875472497096,0.530550865217543,0.546861732757815,-2.730814399751447,5.94376524505028,5.590257855882314,10.84576444731508,194.74,187.98,79.97,267.86,241.76,95.78,115.12,131.23,23.97,0.411984799667668,0.8617900477196523,2.8473391845217364,0.9224356141637212
SmInS3,Sm,In,S,3.0,3.0,-2.0,1.17,1.78,2.58,0.958,184.4,164.0,92.0,-1.41,-0.8,-2.27,-1.66,1.7826086956521738,0.4989154013015184,0.8893709327548807,0.6211453744493393,0.4819277108433735,-2.519165209999997,-2.5178859200000034,-7.00838179000003,-2.5191652964786626,-2.517886006434747,0.8145175879610062,0.530550865217543,-0.1678385307595446,-2.847077729734469,5.94376524505028,5.364511578154709,11.769320157021456,194.74,114.07,74.72999999999999,267.86,151.32,84.92999999999999,115.12,49.29,273.21,0.3930047000429302,0.8913047146611777,2.255396071207397,1.1487818365286082
SmInSe3,Sm,In,Se,3.0,3.0,-2.0,1.17,1.78,2.55,0.94,198.14,164.0,92.0,-1.38,-0.7699999999999998,-2.27,-1.66,1.7826086956521738,0.4643181588775613,0.8276975875643485,0.6079295154185022,0.4638554216867468,-2.519165209999997,-2.5178859200000034,-6.510488250000024,-2.5191652964786626,-2.517886006434747,-0.2111875472497096,0.530550865217543,-0.1678385307595446,-2.730814399751447,5.94376524505028,5.364511578154709,10.84576444731508,194.74,114.07,79.97,267.86,151.32,95.78,115.12,49.29,23.97,0.4926761424990097,0.8825818390412128,2.4047438972943533,1.1567128994082103
YBiS3,Bi,Y,S,3.0,3.0,-2.0,2.02,1.22,2.58,0.9000000000000002,184.4,163.0,101.0,-0.56,-1.36,-1.42,-2.22,1.613861386138614,0.5477223427331886,0.8839479392624728,0.3943661971830986,0.6126126126126127,-4.568780880000002,-2.518776380000004,-7.00838179000003,-4.56878103683849,-2.5187764664653174,0.8145175879610062,-1.6542288708495247,0.1564045493718278,-2.847077729734469,7.913870035627065,6.250735714575128,11.769320157021456,98.99,178.5,74.72999999999999,130.17,235.81,84.92999999999999,54.69,94.26,273.21,0.4302964373008036,0.8607200930973088,2.941254253981823,0.554084103012932
YBiSe3,Bi,Y,Se,3.0,3.0,-2.0,2.02,1.22,2.55,0.8819999999999999,198.14,163.0,101.0,-0.5299999999999998,-1.3299999999999998,-1.42,-2.22,1.613861386138614,0.5097405874634098,0.8226506510548098,0.3732394366197182,0.5990990990990991,-4.568780880000002,-2.518776380000004,-6.510488250000024,-4.56878103683849,-2.5187764664653174,-0.2111875472497096,-1.6542288708495247,0.1564045493718278,-2.730814399751447,7.913870035627065,6.250735714575128,10.84576444731508,98.99,178.5,79.97,130.17,235.81,95.78,54.69,94.26,23.97,0.4539810798580332,0.8536644588388043,3.077293857942219,0.5318339522766794
DyScS3,Dy,Sc,S,3.0,3.0,-2.0,1.22,1.36,2.58,1.032,184.4,145.0,87.0,-1.36,-1.22,-2.22,-2.08,1.6666666666666667,0.4718004338394794,0.7863340563991323,0.6126126126126127,0.5865384615384615,-3.164901719999999,-3.2357286599999986,-7.00838179000003,-1.1732693202763391,-3.235728771077069,0.8145175879610062,0.4711191951556382,0.2753302914535808,-2.847077729734469,6.187951074411365,6.884657007341072,11.769320157021456,28.52,165.06,74.72999999999999,256.01,217.74,84.92999999999999,111.98,58.09,273.21,0.4845758562785265,0.858222404005805,2.907616174741145,0.8963740719434432
DyTlS3,Dy,Tl,S,3.0,3.0,-2.0,1.22,1.62,2.58,0.98,184.4,145.0,88.45,-1.36,-0.96,-2.22,-1.82,1.639344262295082,0.4796637744034707,0.7863340563991323,0.6126126126126127,0.5274725274725275,-3.164901719999999,-2.36925177,-7.00838179000003,-1.1732693202763391,-2.3692518513323906,0.8145175879610062,0.4711191951556382,-0.1395649868243635,-2.847077729734469,6.187951074411365,5.166986943295928,11.769320157021456,28.52,109.74,74.72999999999999,256.01,154.46,84.92999999999999,111.98,59.04,273.21,0.4666536575272293,0.8536615739313741,3.0343574624350014,0.991452293447324
HoBiS3,Bi,Ho,S,3.0,3.0,-2.0,2.02,1.23,2.58,0.8980000000000001,184.4,163.0,104.0,-0.56,-1.35,-1.42,-2.21,1.5673076923076923,0.5639913232104121,0.8839479392624728,0.3943661971830986,0.6108597285067874,-4.568780880000002,-3.2008237100000025,-7.00838179000003,-4.56878103683849,-1.1351101489664033,0.8145175879610062,-1.6542288708495247,0.3636387404670252,-2.847077729734469,7.913870035627065,6.258815168820546,11.769320157021456,98.99,27.71,74.72999999999999,130.17,111.73,84.92999999999999,54.69,256.24,273.21,0.4898190777052982,0.8517666940706379,3.2366926966840994,0.5498938239863439
ErBiS3,Bi,Er,S,3.0,3.0,-2.0,2.02,1.24,2.58,0.8960000000000001,184.4,163.0,104.0,-0.56,-1.34,-1.42,-2.2,1.5673076923076923,0.5639913232104121,0.8839479392624728,0.3943661971830986,0.6090909090909091,-4.568780880000002,-3.1956924299999976,-7.00838179000003,-4.56878103683849,-1.116046528311978,0.8145175879610062,-1.6542288708495247,0.3640982624916961,-2.847077729734469,7.913870035627065,6.339470940626883,11.769320157021456,98.99,26.96,74.72999999999999,130.17,255.11,84.92999999999999,54.69,111.71,273.21,0.4898190777052982,0.8517666940706379,3.2366926966840994,0.551490733180064
TmBiS3,Bi,Tm,S,3.0,3.0,-2.0,2.02,1.25,2.58,0.8940000000000001,184.4,163.0,100.0,-0.56,-1.33,-1.42,-2.19,1.63,0.5422993492407809,0.8839479392624728,0.3943661971830986,0.6073059360730594,-4.568780880000002,-3.153999099999999,-7.00838179000003,-4.56878103683849,-1.0724057668138651,0.8145175879610062,-1.6542288708495247,0.5222435779285232,-2.847077729734469,7.913870035627065,6.424661898518719,11.769320157021456,98.99,176.24,74.72999999999999,130.17,254.47,84.92999999999999,54.69,111.95,273.21,0.4103641039443766,0.8637465350561602,2.8525960368535523,0.5608910042321693
TmBiSe3,Bi,Tm,Se,3.0,3.0,-2.0,2.02,1.25,2.55,0.8759999999999999,198.14,163.0,100.0,-0.5299999999999998,-1.2999999999999998,-1.42,-2.19,1.63,0.5046936509538711,0.8226506510548098,0.3732394366197182,0.593607305936073,-4.568780880000002,-3.153999099999999,-6.510488250000024,-4.56878103683849,-1.0724057668138651,-0.2111875472497096,-1.6542288708495247,0.5222435779285232,-2.730814399751447,7.913870035627065,6.424661898518719,10.84576444731508,98.99,176.24,79.97,130.17,254.47,95.78,54.69,111.95,23.97,0.4347544068130566,0.856527759499027,2.9899960368535523,0.5385545885430771
LuBiS3,Bi,Lu,S,3.0,3.0,-2.0,2.02,1.27,2.58,0.8900000000000002,184.4,163.0,99.0,-0.56,-1.31,-1.42,-2.17,1.6464646464646464,0.5368763557483731,0.8839479392624728,0.3943661971830986,0.6036866359447005,-4.568780880000002,-1.7533157500000005,-7.00838179000003,-4.56878103683849,-1.7533158101883548,0.8145175879610062,-1.6542288708495247,0.3090144625889975,-2.847077729734469,7.913870035627065,5.26002856955933,11.769320157021456,98.99,162.29,74.72999999999999,130.17,232.06,84.92999999999999,54.69,97.53,273.21,0.3903823476864489,0.8667943351092869,2.768549423411504,0.5662447457396009
LuBiSe3,Bi,Lu,Se,3.0,3.0,-2.0,2.02,1.27,2.55,0.8719999999999999,198.14,163.0,99.0,-0.5299999999999998,-1.2799999999999998,-1.42,-2.17,1.6464646464646464,0.4996467144443323,0.8226506510548098,0.3732394366197182,0.5898617511520736,-4.568780880000002,-1.7533157500000005,-6.510488250000024,-4.56878103683849,-1.7533158101883548,-0.2111875472497096,-1.6542288708495247,0.3090144625889975,-2.730814399751447,7.913870035627065,5.26002856955933,10.84576444731508,98.99,162.29,79.97,130.17,232.06,95.78,54.69,97.53,23.97,0.4154699219490905,0.8594103325605434,2.9073373021993825,0.5437983183747145
ScBiS3,Bi,Sc,S,3.0,3.0,-2.0,2.02,1.36,2.58,0.8720000000000001,184.4,163.0,87.0,-0.56,-1.22,-1.42,-2.08,1.8735632183908049,0.4718004338394794,0.8839479392624728,0.3943661971830986,0.5865384615384615,-4.568780880000002,-3.2357286599999986,-7.00838179000003,-4.56878103683849,-3.235728771077069,0.8145175879610062,-1.6542288708495247,0.2753302914535808,-2.847077729734469,7.913870035627065,6.884657007341072,11.769320157021456,98.99,165.06,74.72999999999999,130.17,217.74,84.92999999999999,54.69,58.09,273.21,0.4579241595176939,0.9051198031318052,2.0719341756767493,0.6085681982728741
TbScS3,Tb,Sc,S,3.0,3.0,-2.0,1.1,1.36,2.58,1.056,184.4,151.0,87.0,-1.48,-1.22,-2.34,-2.08,1.735632183908046,0.4718004338394794,0.8188720173535792,0.6324786324786326,0.5865384615384615,-3.0839381900000022,-3.2357286599999986,-7.00838179000003,-1.3025399247139844,-3.235728771077069,0.8145175879610062,0.4848213986217848,0.2753302914535808,-2.847077729734469,6.119534423052706,6.884657007341072,11.769320157021456,29.39,165.06,74.72999999999999,257.89,217.74,84.92999999999999,112.45,58.09,273.21,0.4772325656238696,0.8738548703811384,2.5630723883661286,0.9422988766222844
ScUS3,U,Sc,S,3.0,3.0,-2.0,1.38,1.36,2.58,1.0,184.4,153.0,87.0,-1.2000000000000002,-1.22,-2.06,-2.08,1.7586206896551724,0.4718004338394794,0.8297180043383948,0.5825242718446603,0.5865384615384615,-1.9952727799999996,-3.2357286599999986,-7.00838179000003,-1.9952728484943232,-3.235728771077069,0.8145175879610062,0.546861732757815,0.2753302914535808,-2.847077729734469,5.590257855882314,6.884657007341072,11.769320157021456,187.98,165.06,74.72999999999999,241.76,217.74,84.92999999999999,131.23,58.09,273.21,0.4744275218517115,0.8790656925062496,2.4651266690397087,0.8730494861115706
HfBiS3,Bi,Hf,S,2.0,4.0,-2.0,2.02,1.3,2.58,0.8840000000000002,184.4,163.0,85.0,-0.56,-1.28,-1.42,-2.14,1.9176470588235293,0.4609544468546637,0.8839479392624728,0.3943661971830986,0.5981308411214954,-4.568780880000002,-2.693665829999998,-7.00838179000003,-4.56878103683849,-2.693665922468976,0.8145175879610062,-1.6542288708495247,0.1845735353332302,-2.847077729734469,7.913870035627065,6.50368793830198,11.769320157021456,98.99,153.65,74.72999999999999,130.17,213.77,84.92999999999999,54.69,89.50999999999999,273.21,0.4843234459858641,0.9118393265403562,4.05990529280326,0.6012039221643722
ZrBiS3,Bi,Zr,S,3.0,3.0,-2.0,2.02,1.33,2.58,0.8780000000000001,184.4,163.0,85.0,-0.56,-1.25,-1.42,-2.11,1.9176470588235293,0.4609544468546637,0.8839479392624728,0.3943661971830986,0.5924170616113744,-4.568780880000002,-3.6022224400000007,-7.00838179000003,-4.56878103683849,-3.602222563658176,0.8145175879610062,-1.6542288708495247,-0.2714066713124998,-2.847077729734469,7.913870035627065,7.139550537079975,11.769320157021456,98.99,166.94,74.72999999999999,130.17,222.0,84.92999999999999,54.69,84.44,273.21,0.4843234459858641,0.9118393265403562,2.0051520568519474,0.6070024497127239
TbBiS3,Bi,Tb,S,3.0,3.0,-2.0,2.02,1.1,2.58,0.9240000000000004,184.4,163.0,92.41,-0.56,-1.48,-1.42,-2.34,1.763878368141976,0.5011388286334056,0.8839479392624728,0.3943661971830986,0.6324786324786326,-4.568780880000002,-3.0839381900000022,-7.00838179000003,-4.56878103683849,-1.3025399247139844,0.8145175879610062,-1.6542288708495247,0.4848213986217848,-2.847077729734469,7.913870035627065,6.119534423052706,11.769320157021456,98.99,29.39,74.72999999999999,130.17,257.89,84.92999999999999,54.69,112.45,273.21,0.3900475513922833,0.8874300587766768,2.319675678765406,0.5533347682817651
TbBiSe3,Bi,Tb,Se,3.0,3.0,-2.0,2.02,1.1,2.55,0.906,198.14,163.0,92.41,-0.5299999999999998,-1.4499999999999995,-1.42,-2.34,1.763878368141976,0.4663874028464722,0.8226506510548098,0.3732394366197182,0.6196581196581196,-4.568780880000002,-3.0839381900000022,-6.510488250000024,-4.56878103683849,-1.3025399247139844,-0.2111875472497096,-1.6542288708495247,0.4848213986217848,-2.730814399751447,7.913870035627065,6.119534423052706,10.84576444731508,98.99,29.39,79.97,130.17,257.89,95.78,54.69,112.45,23.97,0.4890275352467921,0.8789027231699877,2.468360885994061,0.5293905572003005
UBiS3,Bi,U,S,3.0,3.0,-2.0,2.02,1.38,2.58,0.8680000000000002,184.4,163.0,99.0,-0.56,-1.2000000000000002,-1.42,-2.06,1.6464646464646464,0.5368763557483731,0.8839479392624728,0.3943661971830986,0.5825242718446603,-4.568780880000002,-1.9952727799999996,-7.00838179000003,-4.56878103683849,-1.9952728484943232,0.8145175879610062,-1.6542288708495247,0.546861732757815,-2.847077729734469,7.913870035627065,5.590257855882314,11.769320157021456,98.99,187.98,74.72999999999999,130.17,241.76,84.92999999999999,54.69,131.23,273.21,0.3903823476864489,0.8667943351092869,2.768549423411504,0.586815695412015
UBiSe3,Bi,U,Se,3.0,3.0,-2.0,2.02,1.38,2.55,0.8499999999999999,198.14,163.0,99.0,-0.5299999999999998,-1.17,-1.42,-2.06,1.6464646464646464,0.4996467144443323,0.8226506510548098,0.3732394366197182,0.5679611650485437,-4.568780880000002,-1.9952727799999996,-6.510488250000024,-4.56878103683849,-1.9952728484943232,-0.2111875472497096,-1.6542288708495247,0.546861732757815,-2.730814399751447,7.913870035627065,5.590257855882314,10.84576444731508,98.99,187.98,79.97,130.17,241.76,95.78,54.69,131.23,23.97,0.4154699219490905,0.8594103325605434,2.9073373021993825,0.5647671849582286
InBiS3,Bi,In,S,3.0,3.0,-2.0,2.02,1.78,2.58,0.7880000000000001,184.4,163.0,92.0,-0.56,-0.8,-1.42,-1.66,1.7717391304347827,0.4989154013015184,0.8839479392624728,0.3943661971830986,0.4819277108433735,-4.568780880000002,-2.5178859200000034,-7.00838179000003,-4.56878103683849,-2.517886006434747,0.8145175879610062,-1.6542288708495247,-0.1678385307595446,-2.847077729734469,7.913870035627065,5.364511578154709,11.769320157021456,98.99,114.07,74.72999999999999,130.17,151.32,84.92999999999999,54.69,49.29,273.21,0.3950170814924223,0.88874643476835,2.29730939994917,0.7272699698597344
InBiSe3,Bi,In,Se,3.0,3.0,-2.0,2.02,1.78,2.55,0.7699999999999998,198.14,163.0,92.0,-0.5299999999999998,-0.7699999999999998,-1.42,-1.66,1.7717391304347827,0.4643181588775613,0.8226506510548098,0.3732394366197182,0.4638554216867468,-4.568780880000002,-2.5178859200000034,-6.510488250000024,-4.56878103683849,-2.517886006434747,-0.2111875472497096,-1.6542288708495247,-0.1678385307595446,-2.730814399751447,7.913870035627065,5.364511578154709,10.84576444731508,98.99,114.07,79.97,130.17,151.32,95.78,54.69,49.29,23.97,0.4939502362591933,0.8801447101986624,2.4466572260361263,0.708204971678053
TbInS3,Tb,In,S,3.0,3.0,-2.0,1.1,1.78,2.58,0.972,184.4,151.0,92.0,-1.48,-0.8,-2.34,-1.66,1.641304347826087,0.4989154013015184,0.8188720173535792,0.6324786324786326,0.4819277108433735,-3.0839381900000022,-2.5178859200000034,-7.00838179000003,-1.3025399247139844,-2.517886006434747,0.8145175879610062,0.4848213986217848,-0.1678385307595446,-2.847077729734469,6.119534423052706,5.364511578154709,11.769320157021456,29.39,114.07,74.72999999999999,257.89,151.32,84.92999999999999,112.45,49.29,273.21,0.4229383021749887,0.8580470760544173,2.941784554647565,1.1260951156252632
UInS3,U,In,S,3.0,3.0,-2.0,1.38,1.78,2.58,0.916,184.4,153.0,92.0,-1.2000000000000002,-0.8,-2.06,-1.66,1.6630434782608696,0.4989154013015184,0.8297180043383948,0.5825242718446603,0.4819277108433735,-1.9952727799999996,-2.5178859200000034,-7.00838179000003,-1.9952728484943232,-2.517886006434747,0.8145175879610062,0.546861732757815,-0.1678385307595446,-2.847077729734469,5.590257855882314,5.364511578154709,11.769320157021456,187.98,114.07,74.72999999999999,241.76,151.32,84.92999999999999,131.23,49.29,273.21,0.412990886747375,0.8631636358400727,2.812933033688027,1.0433385695348454
