material,exp_label,rA,rB,rX,nA,nB,nX,chiA,chiB,chiX,rB_rX_ratio,rA_rX_ratio,delta_chi_AX,delta_chi_BX,delta_chi_AO,delta_chi_BO,chi_AX_ratio,chi_BX_ratio,log_rA_rB_ratio,HOMO_A,HOMO_B,HOMO_X,LUMO_A,LUMO_B,LUMO_X,EA_A,EA_B,EA_X,IP_A,IP_B,IP_X,rS_A,rS_B,rS_X,rP_A,rP_B,rP_X,rD_A,rD_B,rD_X,rA_rB_ratio,t_sisso_291,t,tau,t_jess,t_sisso_5,t_sisso_219,t_sisso_55,t_sisso_14,t_sisso_37,t_sisso_124,t_sisso_58,t_sisso_39,t_sisso_212,t_sisso_223,t_sisso_51,t_sisso_46,t_sisso_181,t_sisso_23,t_sisso_177,t_sisso_33,t_sisso_10,p_t_sisso_5,p_t_sisso_219,p_t_sisso_55,p_t_sisso_14,p_t_sisso_124,p_t_sisso_39,p_t_sisso_23,p_t_sisso_177,p_t_sisso_33,p_t_sisso_10
RbZnCl3,0.0,172.2,74.34,180.61,1.0,2.0,-1.0,0.82,1.65,3.16,0.4088397790055249,0.9502762430939226,-2.3400000000000003,-1.5100000000000002,-2.62,-1.79,0.8931297709923665,0.8435754189944136,0.8434293836092832,-2.23129531,-5.977182470000003,-8.594666479999974,-0.6626547127478113,-1.1074028380152596,0.0197235606770763,-0.5654554674099543,0.922398193658712,-3.935229981089612,4.153592876586776,9.889346728482574,13.876021229339663,231.42,110.68,67.85000000000001,324.0,166.61,75.67,240.1,29.97,224.95,2.31638418079096,0.27573389652276914,0.9785250907724442,4.187088881409332,1.0360068235199078,0.9355824810211264,0.17793324255072449,0.9355824810211264,-0.903568909618623,0.8591339729904018,0.17793324255072449,0.9355824810211264,0.8591339729904018,0.17793324255072449,0.17793324255072449,0.9355824810211264,0.9355824810211264,-1.5080187675858756,0.6624266994007355,-0.8995998035236387,0.5889959604203403,-0.0254232463765378,0.14684757925899208,0.03467403854434589,0.1353622605489785,0.10700747249595817,0.03467403854434589,0.05294092623703398,0.9291408190416056,0.39589046698794655,0.34122826280458046,0.39700786257206455
TlCdF3,1.0,169.89,95.14,133.15,1.0,2.0,-1.0,1.62,1.69,3.98,0.7142857142857142,1.2781954887218043,-2.36,-2.29,-1.82,-1.75,1.2967032967032963,1.3085714285714285,0.581921545449721,-2.36925177,-5.657022910000005,-11.111416699999976,-2.3692518513323906,-1.1571185497219154,1.136681619020348,-0.1395649868243635,0.9482623915387752,-4.336301480858267,5.166986943295928,9.27193000127873,19.391595983680425,109.74,123.55,40.44,154.46,179.66,37.4,59.04,51.92,143.19,1.7856842547824257,0.38212406800765586,0.9386402327868166,3.479335555970456,0.9301272041387666,0.03655040751199845,0.3952728858576119,0.03655040751199845,-0.5948592664303407,1.1915762261004954,0.3952728858576119,0.03655040751199845,1.1915762261004954,0.3952728858576119,0.3952728858576119,0.03655040751199845,0.03655040751199845,-0.35741225166198387,0.3241636551550986,-0.598589514993616,0.5166155674162676,0.9470690929138169,0.9999966794814702,0.9946730214738798,0.9999983938892845,0.9999711830871899,0.9946730214738798,0.9714805832722123,0.9999999867650752,0.9889808567803459,0.9999994014392031,0.9998255789600817
KMnF3,1.0,164.19,82.83,133.15,1.0,2.0,-1.0,0.82,1.55,3.98,0.6240601503759398,1.2330827067669172,-3.16,-2.43,-2.62,-1.89,1.2061068702290076,1.2857142857142858,0.6810258200276005,-2.318921259999999,-4.411136790000002,-11.111416699999976,-0.7664318763103054,-0.936468712147378,1.136681619020348,-0.6361622968393374,-1.152247272554489,-4.336301480858267,4.31357484707873,7.312724883033412,19.391595983680425,220.49,40.830000000000005,40.44,302.81,205.42,37.4,207.8,137.51,143.19,1.9822528069540022,0.3777431887069065,0.9734774513258181,3.5045487716440533,0.9132027660444061,0.0392149499273684,0.42061135478440276,0.0392149499273684,-0.5934234999043043,1.2886212365103498,0.42061135478440276,0.0392149499273684,1.2886212365103498,0.42061135478440276,0.42061135478440276,0.0392149499273684,0.0392149499273684,-0.2811735167864422,0.34428834538878084,-0.6047758383331834,0.5231175785776259,0.9499678898935586,0.999996535843107,0.9980106007243208,0.9999983213129912,0.9999727923363606,0.9980106007243208,0.9955300975286113,0.9999999673247356,0.987967681333802,0.9999977319745544,0.999829845604144
CsCdBr3,1.0,188.28,95.14,195.56,1.0,2.0,-1.0,0.79,1.69,2.96,0.4846938775510204,0.9591836734693876,-2.17,-1.27,-2.65,-1.75,0.8188679245283019,0.7257142857142858,0.6825650712294085,-2.0859241200000014,-5.657022910000005,-7.858438990000018,-0.4792429764515966,-1.1571185497219154,0.0551102718918419,-0.5452966317296846,0.9482623915387752,-3.6781509272527466,3.8635765556284616,9.27193000127873,12.554312316976,253.57,123.55,75.14,319.04,179.66,88.34,202.25,51.92,22.81,1.978978347698129,0.27604410548652786,0.9336654646818405,3.9547562147918884,1.0535119899359051,0.759267805634291,0.2990299550687301,0.7592678056342911,-0.8178259913447745,1.0779301141531161,0.2990299550687301,0.7592678056342911,1.0779301141531161,0.2990299550687301,0.2990299550687301,0.7592678056342911,0.7592678056342911,-1.3512120497364344,0.6153883794949522,-0.7902948125714035,0.5727852583926576,0.002973992871042458,0.745846368693718,0.8133741599238785,0.7650285856672309,0.8006703162875688,0.8133741599238785,0.791118968363785,0.9918159510330574,0.8194589001840505,0.9382673621961031,0.47415233369262816
CrLiCl3,0.0,95.51,75.66,180.61,2.0,1.0,-1.0,1.66,0.98,3.16,0.4198895027624309,0.4419889502762431,-1.5000000000000002,-2.18,-1.78,-2.46,0.8426966292134832,0.8861788617886179,0.0512932943875504,-4.38888821,-2.8741409099999977,-8.594666479999974,-4.388888360663078,-1.0207578250408813,0.0197235606770763,-1.078476583023451,-0.7561139179561087,-3.935229981089612,7.228119012129165,5.297381732850112,13.876021229339663,142.45999999999998,165.76,67.85000000000001,198.93,201.34,75.67,43.95,674.19,224.95,1.2623579169970924,0.017337216197410868,0.7618793313446675,9.223684988488355,0.7244961170657208,1.144130249406352,0.020941704181652664,1.1441302494063523,-1.7062332722392297,0.18502224891963975,0.020941704181652664,1.1441302494063523,0.18502224891963975,0.020941704181652664,0.020941704181652664,1.1441302494063523,1.1441302494063523,-16.586878905635988,0.7273076911659844,-12.384963339377144,0.6956354236159425,-6.184018173993212,0.005869321787788304,6.993068949176689e-05,0.004255328890095404,3.0081593254658907e-15,6.993068949176689e-05,1.251234487453272e-07,0.3818087743502337,2.598238009340487e-64,1.8580390388863675e-10,2.3224012915554784e-23
NaCoF3,1.0,139.25,74.25,133.15,1.0,2.0,-1.0,0.93,1.88,3.98,0.5601503759398496,1.045112781954887,-3.05,-2.1,-2.51,-1.56,1.2151394422310755,1.3461538461538465,0.6236748077451779,-2.7445312200000007,-4.433222810000001,-11.111416699999976,-2.7445313142150973,0.1435549649279978,1.136681619020348,-0.7570217149871556,-1.3590473276566433,-4.336301480858267,5.147636303709317,7.672566418386976,19.391595983680425,175.88,128.78,40.44,260.21000000000004,161.4,37.4,845.6800000000001,35.82,143.19,1.8754208754208754,0.30223098848470453,0.9287192497186753,3.7756485556135133,0.8383316619543647,0.5272519426792968,0.347818375976805,0.5272519426792968,-0.7619179670008259,1.2965363073272838,0.347818375976805,0.5272519426792968,1.2965363073272838,0.347818375976805,0.347818375976805,0.5272519426792968,0.5272519426792968,-0.2192429775286423,0.5637913123897897,-0.7302150861641563,0.5595707024069667,0.6170635098803035,0.9917494111958489,0.9668959685011851,0.9940669614648069,0.9755686431073382,0.9668959685011851,0.9961623731667398,0.9992629016838658,0.9249587102536062,0.9958273119553392,0.9969663177323529
LiMgF3,0.0,115.93,72.45,133.15,1.0,2.0,-1.0,0.98,1.31,3.98,0.5413533834586466,0.6917293233082706,-3.0,-2.67,-2.46,-2.13,1.2195121951219512,1.2535211267605637,0.2451224580329851,-2.8741409099999977,-4.705333049999998,-11.111416699999976,-1.0207578250408813,-1.3065628048520797,1.136681619020348,-0.7561139179561087,0.500356888176296,-4.336301480858267,5.297381732850112,7.971349299642951,19.391595983680425,165.76,135.17999999999998,40.44,201.34,191.16,37.4,674.19,561.2099999999999,143.19,1.6001380262249827,0.11382408617673638,0.8566468906469263,4.241717150148215,0.8334054430793609,1.1983284440823858,0.13377756627152135,1.1983284440823858,-1.2594743396179966,0.7006190981038463,0.13377756627152135,1.1983284440823858,0.7006190981038463,0.13377756627152135,0.13377756627152135,1.1983284440823858,1.1983284440823858,-3.2421223387084224,0.8099251151042983,-1.6004035431621007,0.6257645746404732,-1.3275077597742704,0.0024544380771075723,0.006048647768751667,0.0016816829520916506,8.536671080981036e-08,0.006048647768751667,0.0026138896881205183,0.013543826813502335,4.691987971087471e-05,0.00027129412155740964,5.7856950326039854e-06
TlMnF3,1.0,169.89,82.83,133.15,1.0,2.0,-1.0,1.62,1.55,3.98,0.6240601503759398,1.2781954887218043,-2.36,-2.43,-1.82,-1.89,1.2967032967032963,1.2857142857142858,0.7169578292536637,-2.36925177,-4.411136790000002,-11.111416699999976,-2.3692518513323906,-0.936468712147378,1.136681619020348,-0.1395649868243635,-1.152247272554489,-4.336301480858267,5.166986943295928,7.312724883033412,19.391595983680425,109.74,40.830000000000005,40.44,154.46,205.42,37.4,59.04,137.51,143.19,2.0510684534588917,0.3976735222457274,0.9921389885308934,3.4627156800674515,1.0006188089456869,0.09314164635604483,0.4391329586317595,0.09314164635604527,-0.5460231550037887,1.2541178260819668,0.4391329586317595,0.09314164635604527,1.2541178260819668,0.4391329586317595,0.4391329586317595,0.09314164635604527,0.09314164635604527,-0.2313222402468369,0.26739533040541774,-0.5732257619207481,0.5125765750754634,1.0831223305167328,0.9999918347404044,0.9990316005693628,0.9999958899552123,0.9999958926109113,0.9990316005693628,0.9913224296413062,0.9999999989559663,0.9922990006285312,0.9999997380398363,0.9999451949150445
NaZnCl3,0.0,139.25,74.34,180.61,1.0,2.0,-1.0,0.93,1.65,3.16,0.4088397790055249,0.7679558011049723,-2.23,-1.5100000000000002,-2.51,-1.79,0.8884462151394423,0.8435754189944136,0.6304088399265221,-2.7445312200000007,-5.977182470000003,-8.594666479999974,-2.7445313142150973,-1.1074028380152596,0.0197235606770763,-0.7570217149871556,0.922398193658712,-3.935229981089612,5.147636303709317,9.889346728482574,13.876021229339663,175.88,110.68,67.85000000000001,260.21000000000004,166.61,75.67,845.6800000000001,29.97,224.95,1.8731503900995425,0.20609322987004522,0.8871376535088972,4.414034374459931,0.9343255775603454,0.9454580132378018,0.21597894160087375,0.9454580132378019,-0.8896179631975794,0.8414219159857999,0.21597894160087375,0.9454580132378019,0.8414219159857999,0.21597894160087375,0.21597894160087375,0.9454580132378019,0.9454580132378019,-1.4354766747067393,0.6782491260850865,-0.8479266793795915,0.5842068180537329,0.00044000747755688034,0.12794824643955344,0.1430136355518936,0.11656800897169028,0.17467539319391237,0.1430136355518936,0.038199496521109606,0.86086443211113,0.6205742704592165,0.5830393313542065,0.4671566469362074
NaNiF3,1.0,139.25,69.57,133.15,1.0,2.0,-1.0,0.93,1.91,3.98,0.5187969924812029,1.045112781954887,-3.05,-2.0700000000000003,-2.51,-1.53,1.2151394422310755,1.3529411764705883,0.7003674285334324,-2.7445312200000007,-4.439555410000002,-11.111416699999976,-2.7445313142150973,-4.4395555624023935,1.136681619020348,-0.7570217149871556,-1.3513871613897686,-4.336301480858267,5.147636303709317,7.898771670150475,19.391595983680425,175.88,125.17,40.44,260.21000000000004,156.73999999999998,37.4,845.6800000000001,33.809999999999995,143.19,2.001581141296536,0.30837044868300334,0.9501596901719283,3.798282366129831,0.8533826422209331,0.6039445634675513,0.3376866047985301,0.6039445634675513,-0.762113609207656,1.204498961603261,0.3376866047985301,0.6039445634675513,1.204498961603261,0.3376866047985301,0.3376866047985301,0.6039445634675513,0.6039445634675513,-0.10799495717732421,0.5531128662268934,-0.7422998198723305,0.5609582817480909,0.6923659780995902,0.9723981209384244,0.9515849929039067,0.9785767716934238,0.9753768412029373,0.9515849929039067,0.9776482740006256,0.9995512516137572,0.9102443638170005,0.9944401688077843,0.9984303854675108
CsHgCl3,1.0,188.28,103.04,180.61,1.0,2.0,-1.0,0.79,2.0,3.16,0.56353591160221,1.0386740331491713,-2.37,-1.16,-2.65,-1.44,0.8943396226415095,0.8055555555555556,0.6114691495456782,-2.0859241200000014,-6.807995810000004,-8.594666479999974,-0.4792429764515966,-0.952083492683411,0.0197235606770763,-0.5452966317296846,1.3885838835805904,-3.935229981089612,3.8635765556284616,10.679763451594113,13.876021229339663,253.57,116.75,67.85000000000001,319.04,173.51,75.67,202.25,61.58,224.95,1.827251552795031,0.2985565108278484,0.9196026003013084,3.784022612838776,1.0209563286624286,0.5295761967168784,0.3448240104766565,0.5295761967168784,-0.7904532088157714,1.2635230892321716,0.3448240104766565,0.5295761967168784,1.2635230892321716,0.3448240104766565,0.3448240104766565,0.5295761967168784,0.5295761967168784,-1.2758448581627118,0.5719459092842443,-0.7346249061232478,0.5606740645079207,0.04703564347686715,0.9914394933714618,0.9629360322888495,0.9938303880372962,0.9252623991145902,0.9629360322888495,0.9927557928507778,0.9989226157063354,0.9198890908998035,0.9947574944085242,0.5944187716760182
KHgF3,1.0,164.19,103.04,133.15,1.0,2.0,-1.0,0.82,2.0,3.98,0.7669172932330827,1.2330827067669172,-3.16,-1.98,-2.62,-1.44,1.2061068702290076,1.375,0.4748936145399272,-2.318921259999999,-6.807995810000004,-11.111416699999976,-0.7664318763103054,-0.952083492683411,1.136681619020348,-0.6361622968393374,1.3885838835805904,-4.336301480858267,4.31357484707873,10.679763451594113,19.391595983680425,220.49,116.75,40.44,302.81,173.51,37.4,207.8,61.58,143.19,1.593458850931677,0.3408254317628633,0.8901801936464296,3.712338534748446,0.7808381434899979,0.41713010182600585,0.31420104368892265,0.41713010182600607,-0.7190013708201846,1.083994503725284,0.31420104368892265,0.41713010182600607,1.083994503725284,0.31420104368892265,0.31420104368892265,0.41713010182600607,0.41713010182600607,-0.5255224647123663,0.4680743593878103,-0.7436409636474808,0.5388663690222133,0.6131634239636014,0.9985720746190907,0.8871422403195802,0.9990714166092006,0.9956829175456785,0.8871422403195802,0.8098014127793088,0.9999910787994541,0.9084453827414386,0.9999422356711524,0.9968605813506993
NdYbS3,0.0,127.64,86.89,184.4,3.0,3.0,-2.0,1.14,1.1,2.58,0.4717391304347826,0.6902173913043478,-1.4400000000000002,-1.48,-2.3,-2.34,0.6260869565217393,0.6324786324786326,0.3805804647922866,-2.1210724900000018,-3.076992080000003,-7.00838179000003,-2.121072562812813,-1.0944533775707237,0.8145175879610062,0.3586248253414548,0.4767999173605045,-2.847077729734469,5.776794692320843,6.531525574217345,11.769320157021456,200.25,173.83,74.72999999999999,272.22,248.9,84.92999999999999,117.44,112.51,273.21,1.4689837725860284,0.14879004320545375,0.8133221121467825,4.5816237944562985,0.8051028757608105,0.924295589545266,0.18871189879616146,0.9242955895452658,-0.8756384679632083,0.7799608168066654,0.18871189879616146,0.9242955895452658,0.7799608168066654,0.18871189879616146,0.18871189879616146,0.9242955895452658,0.9242955895452658,-1.6611770658222604,0.7220998311573747,-0.9182857290344448,0.5910769439962005,-0.07302998984029171,0.17120671871041668,0.05258950854634522,0.15990309912548228,0.27254039668830093,0.05258950854634522,0.011980555637243233,0.4402233632551824,0.32321459042296047,0.25208872749678796,0.2811354732525908
LaYbSe3,0.0,136.19,86.89,198.14,3.0,3.0,-2.0,1.1,1.1,2.55,0.4383838383838384,0.686868686868687,-1.4499999999999995,-1.4499999999999995,-2.34,-2.34,0.6196581196581195,0.6196581196581195,0.4490482640697475,-2.778124050000001,-3.076992080000003,-6.510488250000024,-2.7781241453682792,-1.0944533775707237,-0.2111875472497096,-0.2216918666232401,0.4767999173605045,-2.730814399751447,5.8114999284947535,6.531525574217345,10.84576444731508,205.43,173.83,79.97,267.61,248.9,95.78,119.73,112.51,23.97,1.5673840487973298,0.16018107002916473,0.8294130640974526,3.7433456738699227,0.8294130640974527,0.8118601395844083,0.2013043138478956,0.8118601395844085,-0.8334875780995521,0.8970055939140726,0.2013043138478956,0.8118601395844085,0.8970055939140726,0.2013043138478956,0.2013043138478956,0.8118601395844085,0.8118601395844085,-1.5064032638336378,0.693926026332794,-0.8234960212022733,0.5829499652088173,0.02156003883099268,0.5582287709211134,0.08451979938090513,0.5697391780970595,0.6784213425999005,0.08451979938090513,0.10398972502349925,0.746481155943506,0.7170297755684608,0.6449672347326273,0.5255264943308825
KVF3,1.0,164.19,79.35,133.15,1.0,2.0,-1.0,0.82,1.63,3.98,0.5939849624060151,1.2330827067669172,-3.16,-2.35,-2.62,-1.81,1.2061068702290076,1.298342541436464,0.7304185753571771,-2.318921259999999,-4.348428499999998,-11.111416699999976,-0.7664318763103054,-4.348428649274164,1.136681619020348,-0.6361622968393374,-0.78074486180114,-4.336301480858267,4.31357484707873,7.169663669121636,19.391595983680425,220.49,148.18,40.44,302.81,205.66,37.4,207.8,47.59,143.19,2.069187145557656,0.380882590425965,0.9894195761757656,3.5235984631772395,0.9191301295915072,0.08860770525694495,0.4200569843990022,0.08860770525694495,-0.5857030442505198,1.2357683542302362,0.4200569843990022,0.08860770525694495,1.2357683542302362,0.4200569843990022,0.4200569843990022,0.08860770525694495,0.08860770525694495,-0.19866966435874578,0.3347909667501314,-0.6116560000013893,0.5238373479701031,1.0118757738588167,0.9999924028389673,0.997967253146844,0.9999961882822649,0.99998002063435,0.997967253146844,0.9876692646688429,0.9999999786752465,0.9867274795535651,0.9999973711999847,0.9998996289333295
SrNaBr3,0.0,144.48,102.87,195.56,2.0,1.0,-1.0,0.95,0.93,2.96,0.5204081632653061,0.7346938775510204,-2.01,-2.03,-2.49,-2.51,0.8072289156626504,0.8087649402390438,0.3448404862917294,-3.5257832000000016,-2.7445312200000007,-7.858438990000018,-1.2811882639810177,-2.7445313142150973,0.0551102718918419,0.150586057166743,-0.7570217149871556,-3.6781509272527466,5.884929518021573,5.147636303709317,12.554312316976,195.84,175.88,75.14,254.93,260.21000000000004,88.34,111.21,845.6800000000001,22.81,1.4044911052785067,0.1524222521540124,0.8057004843711185,6.17065647231195,0.8041702798782775,1.0341002611859371,0.1870528326219609,1.0341002611859373,-0.9744772838474294,0.7180013539027447,0.1870528326219609,1.0341002611859373,0.7180013539027447,0.1870528326219609,0.1870528326219609,1.0341002611859373,1.0341002611859373,-2.0076814178657476,0.757590746315794,-1.0608994273951347,0.6014514723281565,-0.33823214063741713,0.03378879416997775,0.04934863924306962,0.027686269758750114,0.006710260761166677,0.04934863924306962,0.0036524728248436243,0.13245652060471239,0.05315149786484727,0.03829278959209952,0.027821585169039462
RbCaF3,1.0,172.2,99.98,133.15,1.0,2.0,-1.0,0.82,1.0,3.98,0.7518796992481203,1.2932330827067668,-3.16,-2.98,-2.62,-2.44,1.2061068702290076,1.221311475409836,0.5423242908253617,-2.23129531,-3.766160950000002,-11.111416699999976,-0.6626547127478113,-1.9458476867976409,1.136681619020348,-0.5654554674099543,0.1499954621481116,-4.336301480858267,4.153592876586776,6.309260154585895,19.391595983680425,231.42,179.84,40.44,324.0,231.02,37.4,240.1,67.61,143.19,1.7223444688937786,0.37970341733142216,0.9261596513618781,3.4996667945956,0.9146295117399234,0.0917981853577472,0.3685241388801181,0.0917981853577472,-0.6436697940731229,1.1545819665513513,0.3685241388801181,0.0917981853577472,1.1545819665513513,0.3685241388801181,0.3685241388801181,0.0917981853577472,0.0917981853577472,-0.7249276163589788,0.3301175283170674,-0.6198580254485262,0.5169785371224374,0.6955205195500933,0.9999920073703591,0.984995420857134,0.9999959807140213,0.9997953290222542,0.984995420857134,0.9433566337053728,0.9999999827116176,0.9850752544190172,0.9999993552705208,0.9984729631386485
BaNaBr3,0.0,161.04,102.87,195.56,2.0,1.0,-1.0,0.89,0.93,2.96,0.5204081632653061,0.8214285714285715,-2.07,-2.03,-2.55,-2.51,0.8117647058823529,0.8087649402390438,0.456431551700192,-3.22934977,-2.7445312200000007,-7.858438990000018,-2.0224315294266337,-2.7445313142150973,0.0551102718918419,0.1815487042226235,-0.7570217149871556,-3.6781509272527466,5.363406047114364,5.147636303709317,12.554312316976,219.67,175.88,75.14,266.14000000000004,260.21000000000004,88.34,131.01,845.6800000000001,22.81,1.5654709827938174,0.20174639530417102,0.8449382211702767,4.886838215036588,0.8480721560387148,0.851558608649662,0.24636021512720122,0.851558608649662,-0.8871270590515623,0.9182765288323504,0.24636021512720122,0.851558608649662,0.9182765288323504,0.24636021512720122,0.24636021512720122,0.851558608649662,0.851558608649662,-1.558803136600673,0.7104989921389118,-0.8710918667645495,0.5871259757929961,-0.11657896401172375,0.40038844435794174,0.35942788318300156,0.4008633139270203,0.1898212187864298,0.35942788318300156,0.148856158039923,0.5745787423060132,0.5192536478479848,0.43269842200560443,0.19754866502926804
CsBeF3,1.0,188.28,44.95,133.15,1.0,2.0,-1.0,0.79,1.57,3.98,0.3383458646616541,1.413533834586466,-3.19,-2.41,-2.65,-1.87,1.2037735849056603,1.288770053475936,1.4297794730596294,-2.0859241200000014,-5.60966653,-11.111416699999976,-0.4792429764515966,-2.01377753912956,1.136681619020348,-0.5452966317296846,0.6486211812660797,-4.336301480858267,3.8635765556284616,9.553745681963834,19.391595983680425,253.57,108.05,40.44,319.04,120.4,37.4,202.25,289.74,143.19,4.188654060066741,0.3689522377436455,1.276170158366233,4.886443071800312,1.192004673248585,0.05145386665336105,0.8830751418686685,0.01896258970703446,-0.9026375951497049,0.7363616704276718,0.8830751418686685,0.01896258970703446,0.7363616704276718,0.8830751418686685,0.8830751418686685,0.01896258970703446,0.01896258970703446,-1.4792811480836454,0.7277684304138203,-0.9685807338307196,0.5911081157355904,0.7850160023358654,0.9999957919197078,0.9999999999588414,0.9999988001492084,0.11068740882908916,0.9999999999588414,0.005198371328836656,0.37678303836714955,0.1764083489258803,0.2508783233271719,0.9992978628728842
DyScS3,1.0,119.17,74.11,184.4,3.0,3.0,-2.0,1.22,1.36,2.58,0.404891304347826,0.5885869565217391,-1.36,-1.22,-2.22,-2.08,0.6126126126126126,0.5865384615384615,0.3741060286214311,-3.164901719999999,-3.2357286599999986,-7.00838179000003,-1.1732693202763391,-3.235728771077069,0.8145175879610062,0.4711191951556382,0.2753302914535808,-2.847077729734469,6.187951074411365,6.884657007341072,11.769320157021456,28.52,165.06,74.72999999999999,256.01,217.74,84.92999999999999,111.98,58.09,273.21,1.608015112670355,0.12082805065391782,0.8303622539977662,3.6440659797657964,0.8672754187375872,0.8203566465771078,0.15778157678975765,0.8203566465771078,-0.8262966870876267,0.7487002417448213,0.15778157678975765,0.8203566465771078,0.7487002417448213,0.15778157678975765,0.15778157678975765,0.8203566465771078,0.8203566465771078,-1.651081395046269,0.6765137102746213,-0.7880894707074786,0.577381904918705,0.043255460846368284,0.5243860038496159,0.01569605713606416,0.5336861243748222,0.7392612172771145,0.01569605713606416,0.006587513707548155,0.8704390883062655,0.8250118660158116,0.8532190104477592,0.5844094319459231
RbSrF3,0.0,172.2,117.95,133.15,1.0,2.0,-1.0,0.82,0.95,3.98,0.8872180451127819,1.2932330827067668,-3.16,-3.03,-2.62,-2.49,1.2061068702290076,1.216867469879518,0.3768098523477883,-2.23129531,-3.5257832000000016,-11.111416699999976,-0.6626547127478113,-1.2811882639810177,1.136681619020348,-0.5654554674099543,0.150586057166743,-4.336301480858267,4.153592876586776,5.884929518021573,19.391595983680425,231.42,195.84,40.44,324.0,254.93,37.4,240.1,111.21,143.19,1.4599406528189909,0.32445928557322956,0.8598789307924916,3.98710524399576,0.852275134034671,0.527989315564644,0.20032457884319246,0.527989315564644,-0.9144264956233727,0.8412400607327659,0.20032457884319246,0.527989315564644,0.8412400607327659,0.20032457884319246,0.20032457884319246,0.527989315564644,0.527989315564644,-1.5592699253654618,0.5039357771680324,-0.9827262356503791,0.5488549642535796,-0.17206140949725837,0.9916523144095323,0.08150755907578106,0.993992903705902,0.07151299435079068,0.08150755907578106,0.03807075705534522,0.9999537798700714,0.14743620844419933,0.9995458348610092,0.12251070707020086
CsSnI3,1.0,188.28,102.53,219.49,1.0,2.0,-1.0,0.79,1.96,2.66,0.5227272727272726,0.8545454545454544,-1.87,-0.7000000000000002,-2.65,-1.48,0.7056603773584906,0.4729729729729731,0.4915098344666993,-2.0859241200000014,-3.6934392700000016,-7.083940510000032,-0.4792429764515966,-3.693439396789498,0.2908709899851069,-0.5452966317296846,-1.0130803347838755,-3.4344351648747526,3.8635765556284616,6.875250052003975,11.131355946143175,253.57,106.59,90.24,319.04,135.54,107.49,202.25,46.940000000000005,41.190000000000005,1.8363405832439286,0.2184621288098221,0.8954029516201061,4.162155534471119,1.3359122419966605,0.7844601129412645,0.2645804133427195,0.7844601129412645,-0.8181604222288528,1.1534658890077178,0.2645804133427195,0.7844601129412645,1.1534658890077178,0.2645804133427195,0.2645804133427195,0.7844601129412645,0.7844601129412645,-1.214326439372785,0.6929669573169002,-0.8403407477379505,0.583301839429756,0.06174690205390464,0.6622232439068841,0.5339438755149843,0.6792031688058686,0.7984659393135024,0.5339438755149843,0.9421922494172709,0.7549608421632623,0.6520986307763316,0.6280061681663461,0.6323731014140276
SrHfS3,1.0,144.48,70.83,184.4,2.0,4.0,-2.0,0.95,1.3,2.58,0.3858695652173912,0.7826086956521738,-1.63,-1.28,-2.49,-2.14,0.6546184738955823,0.5981308411214953,0.7071334225346851,-3.5257832000000016,-2.693665829999998,-7.00838179000003,-1.2811882639810177,-2.693665922468976,0.8145175879610062,0.150586057166743,0.1845735353332302,-2.847077729734469,5.884929518021573,6.50368793830198,11.769320157021456,195.84,153.65,74.72999999999999,254.93,213.77,84.92999999999999,111.21,89.50999999999999,273.21,2.0398136382888605,0.21505622677879982,0.9111541119568197,4.326330173508208,0.9972037441414967,1.0104127847439397,0.18413839296434473,1.0104127847439397,-0.8633167590436637,0.8274486526678182,0.18413839296434473,1.0104127847439397,0.8274486526678182,0.18413839296434473,0.18413839296434473,1.0104127847439397,1.0104127847439397,-1.523114290293066,0.6882129256864564,-0.8958891179012761,0.589448210372639,0.007988594916760586,0.04879832716905643,0.044110128940030524,0.041116545140018154,0.38284290695590845,0.044110128940030524,0.0294354014844171,0.7941516026013097,0.4112914515692796,0.3205421165076414,0.4880196449622172
AgNiF3,1.0,152.13,69.57,133.15,1.0,2.0,-1.0,1.93,1.91,3.98,0.5187969924812029,0.962406015037594,-2.05,-2.0700000000000003,-1.51,-1.53,1.357615894039735,1.3529411764705883,0.6179237593223578,-4.402160580000001,-4.439555410000002,-11.111416699999976,-0.2462930884548233,-4.4395555624023935,1.136681619020348,-1.4755869046631138,-1.3513871613897686,-4.336301480858267,7.75596378025508,7.898771670150475,19.391595983680425,132.41000000000005,125.17,40.44,190.44,156.73999999999998,37.4,54.86,33.809999999999995,143.19,2.186718413109099,0.27207065770196315,0.995086477284316,3.7087780990139914,0.998524725982102,0.6889249379997312,0.31398828672093343,0.6889249379997312,-0.8346165901377647,1.2325855925024705,0.31398828672093343,0.6889249379997312,1.2325855925024705,0.31398828672093343,0.31398828672093343,0.6889249379997312,0.6889249379997312,-0.24487292494840251,0.6191608845318237,-0.7736458684466929,0.57073505629076,0.4768728194931275,0.900428901295169,0.8863100860122013,0.9151542156713383,0.6682162418770164,0.8863100860122013,0.9868962975842858,0.990241100368973,0.8577850541138993,0.9588893618478466,0.989519311345186
