# FEAT_ID     Score                   Feature Expression
2515          139.205968607831153     (((chi_BX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) - ((chi_BX_ratio / nB) / (nB^2)))
2516          139.206643270991748     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_AX_ratio + log_rA_rB_ratio) / (nB^2)))
2517          139.207281479939752     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_BX_ratio * rB_rX_ratio)) * ((log_rA_rB_ratio * nB) - (1.0 / nB)))
2518          139.210141646068791     (((chi_BX_ratio / rB_rX_ratio) + rB_rX_ratio) - ((chi_BX_ratio^2) * (log_rA_rB_ratio * nB)))
2519          139.217607100053954     (((chi_AX_ratio + rB_rX_ratio) + (log_rA_rB_ratio / rB_rX_ratio)) - ((chi_AX_ratio^2) * (log_rA_rB_ratio * nB)))
2520          139.217687385421868     (((log_rA_rB_ratio - rB_rX_ratio) - chi_AX_ratio) * ((rB_rX_ratio - nB) * log_rA_rB_ratio))
2521          139.218497540802161     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio - nB)) * ((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)))
2522          139.220436735004881     (((chi_BX_ratio * log_rA_rB_ratio) * chi_BX_ratio) - ((chi_BX_ratio / rB_rX_ratio) / (rB_rX_ratio + nB)))
2523          139.222397231405012     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio - nB)) / ((chi_AX_ratio / log_rA_rB_ratio) + (nB / rB_rX_ratio)))
2524          139.226167360240481     (((chi_AX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio * nB)) + ((chi_AX_ratio + log_rA_rB_ratio) - (chi_AX_ratio / nB)))
2525          139.227480484483181     (((chi_BX_ratio + chi_AX_ratio) / (chi_AX_ratio + rB_rX_ratio)) - ((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / nB)))
2526          139.230487392366967     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) + ((log_rA_rB_ratio / nB) / (rB_rX_ratio - nB)))
2527          139.233684447885935     (((chi_BX_ratio * chi_AX_ratio) + (log_rA_rB_ratio / rB_rX_ratio)) - ((chi_BX_ratio^2) * (log_rA_rB_ratio * nB)))
2528          139.234841754339243     (((log_rA_rB_ratio / chi_AX_ratio) - (rB_rX_ratio + nB)) / ((chi_AX_ratio / log_rA_rB_ratio) - (chi_AX_ratio - nB)))
2529          139.234997956138585     (((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) * ((chi_AX_ratio + nB) * (log_rA_rB_ratio * nB)))
2530          139.237118139574818     (((chi_BX_ratio * chi_AX_ratio) - chi_BX_ratio) - ((chi_BX_ratio - log_rA_rB_ratio) / (nB^2)))
2531          139.239566349180222     (((chi_BX_ratio / chi_AX_ratio) - (1.0 / chi_AX_ratio)) * ((chi_BX_ratio * log_rA_rB_ratio) / (chi_AX_ratio - nB)))
2532          139.240584597042812     (((chi_AX_ratio * nB) / (log_rA_rB_ratio + nB)) / ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio - rB_rX_ratio)))
2533          139.241063028989174     (((chi_BX_ratio + log_rA_rB_ratio) * (log_rA_rB_ratio / nB)) - ((chi_AX_ratio * log_rA_rB_ratio) * chi_AX_ratio))
2534          139.242904428949601     (((chi_AX_ratio * log_rA_rB_ratio) * (chi_AX_ratio^2)) - ((chi_AX_ratio / rB_rX_ratio) / nB))
2535          139.243290133876542     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((chi_BX_ratio * nB) / (chi_BX_ratio - nB)))
2536          139.248070210493609     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) / ((rB_rX_ratio / chi_AX_ratio) - (rB_rX_ratio / nB)))
2537          139.250391439549333     (((log_rA_rB_ratio - rB_rX_ratio) / (chi_AX_ratio * log_rA_rB_ratio)) - ((rB_rX_ratio^2) / (chi_BX_ratio - nB)))
2538          139.250635246424451     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio * rB_rX_ratio)) / ((chi_AX_ratio - nB) + (rB_rX_ratio / chi_AX_ratio)))
2539          139.25325863956084      (((chi_BX_ratio^2) * (log_rA_rB_ratio * nB)) - ((chi_AX_ratio^2) + (log_rA_rB_ratio / rB_rX_ratio)))
2540          139.254998714505575     (((log_rA_rB_ratio - rB_rX_ratio) - chi_BX_ratio) * ((log_rA_rB_ratio * nB) - (1.0 / nB)))
2541          139.261320351546829     (((chi_BX_ratio * nB) / (chi_BX_ratio - nB)) * ((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_BX_ratio)))
2542          139.2634388707624       (((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) * ((chi_AX_ratio - log_rA_rB_ratio) - (log_rA_rB_ratio + nB)))
2543          139.268664971147246     (((log_rA_rB_ratio / chi_AX_ratio) - nB) / ((1.0 / log_rA_rB_ratio) + (nB^2)))
2544          139.272450050440284     (((chi_BX_ratio^2) - (1.0 / chi_AX_ratio)) * ((log_rA_rB_ratio * nB) / (chi_BX_ratio - nB)))
2545          139.273537129396544     (((chi_BX_ratio * chi_AX_ratio) - (1.0 / chi_AX_ratio)) * ((log_rA_rB_ratio * nB) / (chi_AX_ratio - nB)))
2546          139.279619074538857     (((chi_AX_ratio + rB_rX_ratio) + (rB_rX_ratio * nB)) / ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / chi_AX_ratio)))
2547          139.285926127747075     (((chi_AX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio / chi_BX_ratio)) - ((chi_AX_ratio / nB) - chi_AX_ratio))
2548          139.28738569636721      (((chi_BX_ratio * chi_AX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((log_rA_rB_ratio / nB) - log_rA_rB_ratio))
2549          139.287804424344358     (((log_rA_rB_ratio - rB_rX_ratio) - chi_BX_ratio) * ((log_rA_rB_ratio * nB) - (rB_rX_ratio / chi_AX_ratio)))
2550          139.29144498352116      (((chi_AX_ratio * log_rA_rB_ratio) * (chi_AX_ratio^2)) + ((log_rA_rB_ratio / rB_rX_ratio) / (rB_rX_ratio - nB)))
2551          139.291895389449735     (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)) - ((log_rA_rB_ratio / chi_BX_ratio) * (log_rA_rB_ratio - rB_rX_ratio)))
2552          139.292543082226132     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio^2)) - ((chi_AX_ratio - rB_rX_ratio) + (log_rA_rB_ratio / nB)))
2553          139.294297140489448     (((chi_AX_ratio * log_rA_rB_ratio) * (nB / chi_BX_ratio)) * ((log_rA_rB_ratio - rB_rX_ratio) - chi_BX_ratio))
2554          139.297356001072046     (((chi_BX_ratio - nB) * (rB_rX_ratio / log_rA_rB_ratio)) - ((chi_AX_ratio * nB) - (rB_rX_ratio + nB)))
2555          139.303013045249912     (((chi_BX_ratio / nB) + (log_rA_rB_ratio / rB_rX_ratio)) - ((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)))
2556          139.304312538719614     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_AX_ratio - nB)) * ((log_rA_rB_ratio - rB_rX_ratio) - chi_AX_ratio))
2557          139.304628388986259     (((chi_BX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_AX_ratio / nB) - chi_AX_ratio))
2558          139.310731956116967     (((chi_AX_ratio / nB) - (chi_AX_ratio + nB)) / ((rB_rX_ratio / log_rA_rB_ratio) + (nB / rB_rX_ratio)))
2559          139.314693190352699     (((log_rA_rB_ratio - rB_rX_ratio) / (rB_rX_ratio + nB)) / ((chi_BX_ratio - rB_rX_ratio) - (chi_BX_ratio^2)))
2560          139.315312324047341     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio + nB)) - ((chi_BX_ratio / rB_rX_ratio) + (log_rA_rB_ratio + rB_rX_ratio)))
2561          139.321646555382898     (((chi_BX_ratio^2) + (rB_rX_ratio / log_rA_rB_ratio)) * ((1.0 / chi_AX_ratio) - (rB_rX_ratio / nB)))
2562          139.324623244419399     (((chi_BX_ratio * log_rA_rB_ratio) - (chi_AX_ratio - nB)) * ((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)))
2563          139.326096755505461     (((chi_AX_ratio * nB) + (log_rA_rB_ratio / nB)) / ((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
2564          139.32802135654731      (((chi_BX_ratio * log_rA_rB_ratio) + (1.0 / log_rA_rB_ratio)) + ((log_rA_rB_ratio / nB) / (chi_AX_ratio - nB)))
2565          139.337638663799453     (((chi_AX_ratio + rB_rX_ratio) * (rB_rX_ratio - nB)) / ((chi_AX_ratio / log_rA_rB_ratio) + (nB / rB_rX_ratio)))
2566          139.337832414158868     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_BX_ratio)) * ((chi_BX_ratio * nB) / (chi_BX_ratio - nB)))
2567          139.340175981448681     (((chi_BX_ratio * nB) - (nB / chi_AX_ratio)) * ((chi_AX_ratio * log_rA_rB_ratio) / (chi_AX_ratio - nB)))
2568          139.358904201928794     (((chi_BX_ratio * chi_AX_ratio) * (chi_AX_ratio - nB)) - ((chi_AX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio * nB)))
2569          139.359780830847114     (((log_rA_rB_ratio / nB) - chi_AX_ratio) / ((chi_BX_ratio / log_rA_rB_ratio) - (chi_BX_ratio - log_rA_rB_ratio)))
2570          139.363991703422954     (((chi_AX_ratio * log_rA_rB_ratio) / (chi_AX_ratio - nB)) * ((nB / chi_AX_ratio) - nB))
2571          139.363991703422954     (((chi_AX_ratio * nB) / (chi_AX_ratio - nB)) * ((log_rA_rB_ratio / chi_AX_ratio) - log_rA_rB_ratio))
2572          139.363991703422954     (((log_rA_rB_ratio / chi_AX_ratio) - log_rA_rB_ratio) / ((1.0 / chi_AX_ratio) - (1.0 / nB)))
2573          139.378767610226816     (((chi_AX_ratio * nB) + log_rA_rB_ratio) / ((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
2574          139.382123945634163     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_AX_ratio + log_rA_rB_ratio)) - ((log_rA_rB_ratio / rB_rX_ratio) + (1.0 / nB)))
2575          139.388000170822124     (((chi_BX_ratio + log_rA_rB_ratio) * (chi_BX_ratio^2)) - ((chi_BX_ratio / rB_rX_ratio) + (chi_BX_ratio / nB)))
2576          139.394893496412351     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio * rB_rX_ratio)) - ((chi_BX_ratio - rB_rX_ratio) / (chi_BX_ratio * nB)))
2577          139.400012498391675     (((chi_BX_ratio / rB_rX_ratio) - (1.0 / chi_BX_ratio)) - ((chi_BX_ratio^2) * (log_rA_rB_ratio + nB)))
2578          139.407463225388824     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio^2)) - ((chi_BX_ratio / nB) - (chi_AX_ratio - log_rA_rB_ratio)))
2579          139.40813544378608      (((chi_AX_ratio + log_rA_rB_ratio) - (chi_AX_ratio / nB)) - ((log_rA_rB_ratio^2) / (chi_BX_ratio + rB_rX_ratio)))
2580          139.435506220161983     (((chi_BX_ratio * chi_AX_ratio) * (rB_rX_ratio - nB)) - ((chi_BX_ratio * log_rA_rB_ratio) - (chi_BX_ratio / rB_rX_ratio)))
2581          139.453729853423283     (((log_rA_rB_ratio - rB_rX_ratio) / (chi_AX_ratio * log_rA_rB_ratio)) - ((rB_rX_ratio / chi_BX_ratio) / (chi_BX_ratio - nB)))
2582          139.471656536793375     (((chi_BX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio * nB)) - ((chi_BX_ratio / nB) - (chi_AX_ratio * nB)))
2583          139.482705832755073     (((log_rA_rB_ratio - rB_rX_ratio) / (chi_AX_ratio * log_rA_rB_ratio)) - ((rB_rX_ratio / chi_AX_ratio) / (chi_AX_ratio - nB)))
2584          139.520461967688334     (((log_rA_rB_ratio / rB_rX_ratio) * (log_rA_rB_ratio - nB)) / ((rB_rX_ratio - nB) + (1.0 / nB)))
2585          139.522093239582887     (((chi_BX_ratio * chi_AX_ratio) * (chi_BX_ratio + log_rA_rB_ratio)) - ((chi_BX_ratio + log_rA_rB_ratio) + (chi_BX_ratio / nB)))
2586          139.57236819159607      (((chi_BX_ratio + log_rA_rB_ratio) + (chi_BX_ratio / nB)) - ((chi_BX_ratio^2) * (chi_AX_ratio + log_rA_rB_ratio)))
2587          139.582959701841958     (((chi_BX_ratio + log_rA_rB_ratio) + (chi_AX_ratio / nB)) - ((chi_BX_ratio^2) * (chi_AX_ratio + log_rA_rB_ratio)))
2588          139.597921442357205     (((chi_BX_ratio + chi_AX_ratio) + (1.0 / log_rA_rB_ratio)) + ((chi_AX_ratio + nB) / (rB_rX_ratio - nB)))
2589          139.607353834954381     (((chi_BX_ratio * chi_AX_ratio) * (chi_BX_ratio + log_rA_rB_ratio)) - ((chi_BX_ratio + log_rA_rB_ratio) + (chi_AX_ratio / nB)))
2590          139.655637044953096     (((log_rA_rB_ratio - rB_rX_ratio) / (chi_BX_ratio * nB)) / ((chi_BX_ratio - rB_rX_ratio) - (chi_AX_ratio^2)))
2591          139.917857312149067     (((rB_rX_ratio - nB) + (1.0 / nB)) / ((log_rA_rB_ratio / rB_rX_ratio) * (log_rA_rB_ratio - nB)))
2592          139.96855678143956      (((log_rA_rB_ratio - rB_rX_ratio) / (rB_rX_ratio + nB)) * ((log_rA_rB_ratio * nB) - (1.0 / rB_rX_ratio)))
2593          140.000051417314182     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio^2)))
2594          140.000464092276587     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) / ((log_rA_rB_ratio / chi_BX_ratio) * log_rA_rB_ratio))
2595          140.000750711887349     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) / ((chi_BX_ratio - nB)^2))
2596          140.000757871468977     (((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)) / ((log_rA_rB_ratio / chi_AX_ratio) * (nB^2)))
2597          140.001956689007557     (((chi_AX_ratio / log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) - ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2598          140.002122132578592     (((chi_AX_ratio - log_rA_rB_ratio) / log_rA_rB_ratio) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2599          140.002380545388178     (((chi_AX_ratio - log_rA_rB_ratio) * (rB_rX_ratio / log_rA_rB_ratio)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
2600          140.002561714783496     (((chi_BX_ratio / log_rA_rB_ratio) - (rB_rX_ratio / chi_AX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2601          140.00268873842839      (((chi_BX_ratio * nB) * (chi_AX_ratio - log_rA_rB_ratio)) - ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2602          140.002729348002219     (((chi_BX_ratio^2) - (log_rA_rB_ratio / rB_rX_ratio)) - ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2603          140.002804069255035     (((chi_BX_ratio - log_rA_rB_ratio) * (nB / log_rA_rB_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2604          140.002860499256229     (((chi_BX_ratio / log_rA_rB_ratio) * (chi_BX_ratio - rB_rX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2605          140.002961507338682     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio / log_rA_rB_ratio) - (rB_rX_ratio / chi_BX_ratio)))
2606          140.003050058360486     (((chi_BX_ratio / log_rA_rB_ratio) * (chi_AX_ratio - rB_rX_ratio)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
2607          140.003246200806529     (((chi_BX_ratio + rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)) - ((rB_rX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2608          140.003748835651919     (((chi_AX_ratio - rB_rX_ratio) * (rB_rX_ratio / log_rA_rB_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2609          140.003843092669825     (((chi_BX_ratio / log_rA_rB_ratio) * (chi_AX_ratio + rB_rX_ratio)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
2610          140.003906705746431     (((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)) / ((chi_AX_ratio + log_rA_rB_ratio) - (chi_AX_ratio / nB)))
2611          140.003936087266993     (((chi_BX_ratio^2)^2) - ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2612          140.004035683716012     (((1.0 / chi_AX_ratio) - (1.0 / log_rA_rB_ratio)) / ((chi_BX_ratio - log_rA_rB_ratio) - (chi_BX_ratio * nB)))
2613          140.00425961050604      (((chi_AX_ratio / log_rA_rB_ratio) * chi_AX_ratio) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
2614          140.004278497366869     (((chi_BX_ratio / log_rA_rB_ratio) - (log_rA_rB_ratio * rB_rX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2615          140.00430122259823      (((chi_BX_ratio / log_rA_rB_ratio) - (log_rA_rB_ratio / nB)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2616          140.004380153382272     (((chi_BX_ratio / log_rA_rB_ratio)^2) * ((1.0 / chi_AX_ratio) - (log_rA_rB_ratio * nB)))
2617          140.004424573415804     (((chi_BX_ratio + rB_rX_ratio) - (rB_rX_ratio / log_rA_rB_ratio)) * ((chi_AX_ratio - log_rA_rB_ratio) * (nB / log_rA_rB_ratio)))
2618          140.004496401260496     (((chi_BX_ratio / log_rA_rB_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2619          140.004520647650452     (((chi_AX_ratio / log_rA_rB_ratio) * (chi_AX_ratio + rB_rX_ratio)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
2620          140.00520151483471      (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio / log_rA_rB_ratio) - (chi_AX_ratio - rB_rX_ratio)))
2621          140.005324442809183     (((chi_BX_ratio / log_rA_rB_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2622          140.00588578286235      (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio / log_rA_rB_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2623          140.006051461153561     (((nB / log_rA_rB_ratio) + (nB / rB_rX_ratio)) / ((log_rA_rB_ratio^2) - nB))
2624          140.006102165134962     (((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)) / ((log_rA_rB_ratio / rB_rX_ratio) - (log_rA_rB_ratio / nB)))
2625          140.006137274661626     (((chi_AX_ratio / log_rA_rB_ratio) - (1.0 / rB_rX_ratio)) - ((rB_rX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2626          140.006167853362001     (((chi_BX_ratio / log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2627          140.006214789967885     (((chi_AX_ratio - log_rA_rB_ratio) * (chi_AX_ratio + nB)) - ((rB_rX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2628          140.006258821219035     (((chi_AX_ratio / log_rA_rB_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2629          140.006695841440433     (((chi_BX_ratio / log_rA_rB_ratio) * (chi_AX_ratio + log_rA_rB_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2630          140.006751856435244     (((chi_BX_ratio / log_rA_rB_ratio) * (chi_AX_ratio + log_rA_rB_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2631          140.006933716310954     (((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)) + (1.0 / (rB_rX_ratio^2)))
2632          140.007129522039463     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio / log_rA_rB_ratio) * rB_rX_ratio))
2633          140.007170299949792     (((log_rA_rB_ratio + rB_rX_ratio) - (rB_rX_ratio / log_rA_rB_ratio)) / ((chi_BX_ratio * log_rA_rB_ratio) * (rB_rX_ratio * nB)))
2634          140.007684740361697     (((chi_BX_ratio - chi_AX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2635          140.009400121207705     (((chi_AX_ratio + log_rA_rB_ratio) - (rB_rX_ratio / log_rA_rB_ratio)) / ((chi_BX_ratio + nB) * (chi_AX_ratio * log_rA_rB_ratio)))
2636          140.009758303904619     (((chi_BX_ratio - log_rA_rB_ratio) / (log_rA_rB_ratio * rB_rX_ratio)) * ((chi_AX_ratio * log_rA_rB_ratio) - (1.0 / nB)))
2637          140.009816275410799     (((chi_AX_ratio + log_rA_rB_ratio) / (chi_AX_ratio * rB_rX_ratio)) + ((rB_rX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2638          140.00995106901189      (((chi_BX_ratio + log_rA_rB_ratio) - (rB_rX_ratio / log_rA_rB_ratio)) / ((log_rA_rB_ratio * nB) * chi_AX_ratio))
2639          140.010296146783219     (((chi_BX_ratio / log_rA_rB_ratio) * (log_rA_rB_ratio + rB_rX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2640          140.010604249755829     (((log_rA_rB_ratio + rB_rX_ratio) - (rB_rX_ratio / log_rA_rB_ratio)) / ((chi_AX_ratio * log_rA_rB_ratio) * (chi_AX_ratio + nB)))
2641          140.010656875235583     (((log_rA_rB_ratio - rB_rX_ratio) / (chi_AX_ratio * log_rA_rB_ratio)) / ((rB_rX_ratio * nB) - log_rA_rB_ratio))
2642          140.01126748749428      (((log_rA_rB_ratio / chi_AX_ratio) - (rB_rX_ratio / log_rA_rB_ratio)) / ((chi_BX_ratio + rB_rX_ratio) * (log_rA_rB_ratio * nB)))
2643          140.011532456219129     (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)) * ((chi_BX_ratio - log_rA_rB_ratio) * (chi_AX_ratio / log_rA_rB_ratio)))
2644          140.012757846519946     (((chi_BX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)) * ((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)))
2645          140.013622410200924     (((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)) / ((chi_BX_ratio + rB_rX_ratio) * (log_rA_rB_ratio + nB)))
2646          140.013627604392525     (((chi_BX_ratio / log_rA_rB_ratio) / (nB^2)) - ((chi_BX_ratio^2) - chi_BX_ratio))
2647          140.013708375023612     (((chi_BX_ratio / nB)^2) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2648          140.014445655871555     (((chi_BX_ratio + chi_AX_ratio) - (chi_AX_ratio * log_rA_rB_ratio)) - ((chi_BX_ratio - log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2649          140.01645231842835      (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)) * ((chi_AX_ratio - log_rA_rB_ratio) * (rB_rX_ratio / log_rA_rB_ratio)))
2650          140.0178306422535       (((chi_BX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)) + ((chi_BX_ratio - log_rA_rB_ratio) + (chi_BX_ratio^2)))
2651          140.018446284592301     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)) / ((chi_AX_ratio * nB) + (log_rA_rB_ratio * rB_rX_ratio)))
2652          140.018736691408378     (((chi_BX_ratio - log_rA_rB_ratio) / (chi_AX_ratio * nB)) * ((1.0 / log_rA_rB_ratio) - (log_rA_rB_ratio + nB)))
2653          140.019292854869491     (((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)) / ((chi_BX_ratio - chi_AX_ratio) - (chi_BX_ratio * nB)))
2654          140.020098702365601     (((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio + nB)) - ((chi_BX_ratio * rB_rX_ratio) * chi_BX_ratio))
2655          140.021399899893822     (((chi_AX_ratio - log_rA_rB_ratio) / chi_AX_ratio) - (1.0 / (log_rA_rB_ratio * nB)))
2656          140.021399899893822     (((chi_AX_ratio / nB) + (log_rA_rB_ratio^2)) / (chi_AX_ratio * log_rA_rB_ratio))
2657          140.021399899893822     ((1.0 / (log_rA_rB_ratio * nB)) + (log_rA_rB_ratio / chi_AX_ratio))
2658          140.021399899893822     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)) / (chi_AX_ratio * nB))
2659          140.021435265309947     (((chi_BX_ratio^2) / (log_rA_rB_ratio + rB_rX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2660          140.02175773128954      (((chi_BX_ratio / log_rA_rB_ratio) / (nB^2)) - ((chi_AX_ratio * log_rA_rB_ratio) + (chi_AX_ratio - log_rA_rB_ratio)))
2661          140.021854752901618     (((log_rA_rB_ratio - rB_rX_ratio) * (rB_rX_ratio + nB)) - ((nB / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
2662          140.022002501603197     (((chi_AX_ratio / log_rA_rB_ratio) / (rB_rX_ratio + nB)) - ((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio - rB_rX_ratio)))
2663          140.022425685494795     (((chi_BX_ratio - log_rA_rB_ratio) / (chi_AX_ratio * nB)) * ((chi_BX_ratio + nB) - (1.0 / log_rA_rB_ratio)))
2664          140.022536356241005     (((chi_BX_ratio - rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2665          140.023852949928028     (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) - ((chi_AX_ratio + rB_rX_ratio) / (log_rA_rB_ratio * nB)))
2666          140.023964827818986     (((chi_BX_ratio - log_rA_rB_ratio) * (rB_rX_ratio / nB)) * ((chi_BX_ratio + nB) - (chi_AX_ratio / log_rA_rB_ratio)))
2667          140.024047357055338     (((chi_BX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)) + ((chi_BX_ratio * rB_rX_ratio) * (chi_BX_ratio * nB)))
2668          140.024069074356078     (((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)) + ((chi_BX_ratio^2) + (rB_rX_ratio / nB)))
2669          140.024322590472934     (((chi_BX_ratio * chi_AX_ratio)^2) + ((chi_BX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
